univill,lat,longitude,y_proj,x_proj,altitude
45,10.39647293,-4.531177521,1149652.752,332378.4428,285
45,10.41070938,-4.524802685,1151223.947,333084.0749,274
45,10.39747524,-4.506105423,1149750.466,335124.2992,283
45,10.41354179,-4.527998924,1151538.887,332735.6104,274
45,10.41083908,-4.525239944,1151238.556,333036.2558,277
45,10.3911314,-4.518074989,1149055.036,333810.2973,284
46,10.41144753,-4.563779354,1151326.339,328816.7846,287
46,10.41794109,-4.552099228,1152038.371,330099.2011,279
46,10.36396885,-4.57814312,1146082.786,327217.9893,273
46,10.37486362,-4.567706585,1147282.17,328366.7893,266
46,10.36023331,-4.582281113,1145671.852,326762.7565,270
46,10.41128159,-4.560395241,1151306.258,329187.2687,293
46,10.39042187,-4.562206745,1148999.957,328977.5158,265
46,10.3648386,-4.578137398,1146178.969,327219.0541,263
46,10.36220551,-4.582665443,1145890.232,326721.7541,275
46,10.4107132,-4.562342167,1151244.341,328973.7807,286
46,10.36059093,-4.585109711,1145712.96,326453.2205,266
46,10.37561131,-4.567259789,1147364.651,328416.1286,262
46,10.37461376,-4.567996502,1147254.634,328334.9223,260
46,10.37385559,-4.568430424,1147171.059,328286.9997,267
46,10.3632412,-4.579170227,1146002.892,327105.1099,272
46,10.36195183,-4.583866119,1145862.842,326590.1419,271
46,10.36105347,-4.584752083,1145763.903,326492.6145,271
46,10.35944366,-4.583806515,1145585.35,326595.2792,265
46,10.40637207,-4.552099228,1150758.69,330092.9433,267
46,10.41113186,-4.56277895,1151290.959,328926.1476,285
46,10.35984993,-4.582247734,1145629.429,326766.2265,267
46,10.39443684,-4.557856083,1149441.706,329456.1086,265
46,10.36200714,-4.580076694,1145866.89,327005.1337,275
46,10.37567139,-4.568556309,1147371.962,328274.1945,268
46,10.39530182,-4.556949139,1149536.92,329555.912,267
46,10.41065884,-4.562273026,1151238.39,328981.3044,283
46,10.36355972,-4.578527451,1146037.773,327175.6605,272
46,10.37378407,-4.567775726,1147162.816,328358.6657,265
46,10.37716961,-4.570799828,1147538.824,328029.3459,280
46,10.41599083,-4.552731514,1151822.96,330028.9272,273
46,10.40912724,-4.561923027,1151068.712,329018.7866,280
46,10.41915894,-4.550669193,1152172.252,330256.4621,280
46,10.36046982,-4.582984924,1145698.341,326685.827,273
46,10.38971519,-4.562523842,1148922.049,328942.42,269
46,10.41818047,-4.551944256,1152064.662,330116.3265,285
46,10.36078167,-4.583839417,1145733.303,326592.4075,269
46,10.37440109,-4.568507671,1147231.417,328278.8531,267
46,10.41961193,-4.552394867,1152223.249,330067.7652,278
46,10.36118126,-4.584816933,1145778.133,326485.5625,271
46,10.39125538,-4.563782692,1149093.051,328805.4191,270
46,10.36091805,-4.58172226,1145747.282,326824.3585,273
46,10.37700081,-4.571879864,1147520.775,327910.9955,275
46,10.39164829,-4.562345028,1149135.765,328963.0582,270
46,10.41051674,-4.562002182,1151222.52,329010.8986,284
46,10.37513256,-4.568165779,1147312.12,328316.6647,270
46,10.36126232,-4.58305788,1145786.103,326678.2402,272
47,10.41990376,-4.522829533,1152239.833,333304.9814,290
47,10.45230961,-4.513001442,1155818.881,334398.2001,283
47,10.45458126,-4.512557983,1156069.845,334447.9268,282
47,10.44805145,-4.510516644,1155346.567,334667.9479,283
47,10.44219398,-4.505325317,1154696.053,335233.1965,304
47,10.43322659,-4.504864693,1153704.017,335278.9287,294
47,10.45049381,-4.513032913,1155617.994,334393.7692,284
47,10.44499207,-4.508885384,1155007.363,334844.9307,280
47,10.45293045,-4.512755871,1155887.447,334425.4155,284
47,10.44441414,-4.513162613,1154945.719,334376.3429,280
47,10.42846394,-4.506491184,1153178.037,335098.3366,295
47,10.42857552,-4.506636143,1153190.442,335082.5463,295
47,10.43262863,-4.502978802,1153636.853,335485.091,294
47,10.44579697,-4.509755135,1155096.807,334750.1137,280
47,10.45206356,-4.511759758,1155790.984,334533.9879,288
47,10.45015144,-4.509845734,1155578.49,334742.5332,285
47,10.44578552,-4.513833523,1155097.766,334303.6496,281
47,10.43386555,-4.501467228,1153772.928,335651.2337,298
47,10.42887878,-4.518229485,1153230.095,333813.3864,277
47,10.45210552,-4.513295174,1155796.479,334365.9289,282
47,10.43414307,-4.51846981,1153812.511,333789.861,273
47,10.45047379,-4.509994507,1155614.223,334726.3795,286
47,10.44273949,-4.505297184,1154756.315,335236.5578,278
47,10.44518089,-4.510383129,1155029.043,334681.0575,288
47,10.45174122,-4.511981964,1155755.51,334509.4721,286
47,10.44230843,-4.511520386,1154711.925,334555.0144,282
47,10.4535141,-4.510840416,1155950.994,334635.3822,288
47,10.4432888,-4.505198956,1154817.098,335247.594,278
47,10.45454025,-4.512832165,1156065.446,334417.8901,281
47,10.45236301,-4.512764931,1155824.69,334424.124,282
47,10.45353317,-4.513578415,1155954.48,334335.661,282
47,10.45429039,-4.515347004,1156039.195,334142.4646,281
47,10.4450016,-4.512832165,1155010.495,334412.8367,281
47,10.44322872,-4.505908012,1154810.736,335169.9838,278
47,10.44347382,-4.512190819,1154841.156,334482.2642,281
47,10.45147133,-4.513055325,1155726.175,334391.8188,286
47,10.44508362,-4.508580685,1155017.356,334878.3537,280
47,10.43572617,-4.504303932,1153980.155,335341.6447,297
47,10.4537344,-4.513686657,1155976.804,334323.9028,282
47,10.45250797,-4.514213562,1155841.395,334265.5713,284
47,10.44992828,-4.513018608,1155555.465,334395.0385,283
47,10.4517765,-4.512007713,1155759.343,334506.7107,287
47,10.44493961,-4.508626938,1155001.462,334873.2122,280
47,10.43430614,-4.520372391,1153831.524,333581.6625,274
47,10.4434576,-4.511506557,1154839.037,334557.1365,282
47,10.45445347,-4.511446953,1156055.115,334569.5171,287
47,10.4536829,-4.512649536,1155970.577,334437.4404,283
47,10.4491148,-4.515379906,1155466.733,334136.1286,283
47,10.44290924,-4.511535168,1154778.431,334553.7165,281
47,10.42883492,-4.520175934,1153226.269,333600.2375,276
47,10.42866993,-4.506885052,1153201,335055.3322,295
47,10.44298458,-4.509042263,1154785.396,334826.6919,284
47,10.42626667,-4.503643513,1152933.599,335408.9754,298
47,10.445117,-4.510649204,1155022.155,334651.9069,288
47,10.45602989,-4.511859894,1156229.74,334525.1324,282
47,10.45047855,-4.509996414,1155614.808,334726.217,285
47,10.42643452,-4.509136677,1152955.012,334807.6252,295
47,10.44574642,-4.508568287,1155090.642,334880.0711,278
47,10.42814541,-4.50628376,1153142.765,335120.8818,295
47,10.44550419,-4.512121677,1155065.654,334490.9191,289
47,10.42883396,-4.506312847,1153218.937,335118.0419,294
47,10.44355679,-4.511631012,1154850.051,334543.5893,282
47,10.44343662,-4.505290031,1154833.461,335237.7058,279
47,10.44611263,-4.502667904,1155128.049,335526.1884,289
47,10.41956711,-4.524866104,1152203.712,333081.8239,289
47,10.45378208,-4.512252331,1155981.298,334480.969,283
47,10.45120049,-4.513062477,1155696.272,334390.9321,285
47,10.4276104,-4.518682957,1153090.004,333763.0659,282
47,10.42098141,-4.522450447,1152358.835,333347.0811,290
47,10.45024586,-4.513122559,1155590.664,334383.8103,284
47,10.4448185,-4.509708881,1154988.604,334754.6722,287
47,10.42860889,-4.506196499,1153193.985,335130.6969,295
47,10.42665482,-4.509022713,1152979.335,334820.2403,295
47,10.44382381,-4.512629509,1154880.064,334434.4021,280
47,10.44831276,-4.513559818,1155377.085,334334.9398,282
47,10.42464924,-4.504315376,1152755.027,335334.527,302
47,10.441432,-4.503210068,1154610.662,335464.4007,278
47,10.42844391,-4.520563602,1153183.216,333557.614,277
47,10.42584515,-4.508471489,1152889.418,334880.134,298
48,10.46125126,-4.475426197,1156788.333,338516.3749,340
48,10.4354496,-4.474315166,1153934.102,338624.6893,303
48,10.45885372,-4.460510731,1156515.564,340147.9663,342
48,10.4592371,-4.463792801,1156559.687,339788.8561,342
48,10.45736694,-4.47471714,1156358.423,338591.9849,339
48,10.46065617,-4.474108219,1156721.857,338660.375,341
48,10.43792915,-4.466622353,1154204.423,339468.1652,308
48,10.43525028,-4.475755692,1153912.773,338466.8785,294
48,10.43092823,-4.487837791,1153440.928,337141.8614,288
48,10.46177197,-4.469679356,1156842.957,339145.7807,337
48,10.44297886,-4.482344151,1154770.904,337749.5981,325
48,10.42839527,-4.492387772,1153163.193,336642.4175,282
48,10.42782879,-4.491364479,1153099.968,336754.1437,282
48,10.46135044,-4.473917484,1156798.537,338681.5902,339
48,10.43525028,-4.475755692,1153912.773,338466.8785,294
48,10.45783997,-4.474455833,1156410.537,338620.8583,342
48,10.43298244,-4.495668888,1153672.182,336285.5791,304
48,10.43538094,-4.475625515,1153927.197,338481.2158,295
48,10.45847321,-4.457324505,1156471.939,340496.5533,341
48,10.44027901,-4.46243763,1154462.206,339927.538,327
48,10.43539906,-4.475630283,1153929.201,338480.6646,296
48,10.44065666,-4.462126255,1154503.766,339961.7853,326
48,10.43597794,-4.487265587,1153999.144,337207.128,321
48,10.43416977,-4.475243568,1153793.053,338522.3623,300
48,10.4289484,-4.481482983,1153218.759,337836.5886,288
48,10.43024635,-4.487872124,1153365.585,337137.754,288
48,10.45636749,-4.478917599,1156249.978,338131.6615,340
48,10.46315861,-4.465662956,1156994.318,339586.1773,332
48,10.434062,-4.47332716,1153780.152,338732.1479,307
48,10.45028687,-4.478334427,1155577.114,338192.3222,325
48,10.42324257,-4.483498573,1152588.685,337612.9751,285
48,10.45683098,-4.477271557,1156300.446,338312.0719,339
48,10.43432713,-4.475243568,1153810.388,338522.4705,299
48,10.45131779,-4.474995136,1155689.477,338558.4493,327
48,10.42419147,-4.485542774,1152694.723,337389.6228,280
48,10.42880726,-4.48177433,1153203.268,337804.635,287
48,10.44971085,-4.465918064,1155507.155,339551.3109,340
48,10.43709564,-4.480488777,1154119.276,337949.6231,312
49,10.41575241,-4.447165489,1151741.85,341587.0627,295
49,10.41753292,-4.453259468,1151941.862,340920.7499,296
49,10.41552925,-4.440856457,1151714.08,342277.7047,315
49,10.4101162,-4.449039936,1151119.449,341379.0148,315
49,10.41014767,-4.470567703,1151133.724,339021.9386,310
49,10.41453266,-4.441005707,1151603.846,342260.8678,315
49,10.40585041,-4.43669796,1150641.524,342728.1338,330
49,10.40801811,-4.44423151,1150884.992,341904.4248,321
49,10.41603279,-4.441429615,1151770.023,342215.2148,312
49,10.41777515,-4.454355717,1151969.232,340800.8469,295
49,10.43006802,-4.429458618,1153316.367,343532.8775,313
49,10.40932941,-4.44817543,1151031.95,341473.2608,316
49,10.42628098,-4.428311825,1152896.94,343656.5502,309
49,10.41741562,-4.457300186,1151930.906,340478.2936,296
49,10.41807175,-4.454530716,1152002.118,340781.8452,296
49,10.42946815,-4.437653065,1153254.065,342635.4124,311
49,10.42023468,-4.451858044,1152239.988,341075.5497,298
49,10.41514587,-4.440724373,1151671.593,342291.9563,317
49,10.41496563,-4.441543102,1151652.014,342202.2521,312
49,10.40730762,-4.448548317,1150808.572,341431.4102,314
49,10.4176712,-4.451996803,1151956.551,341059.081,294
49,10.41741562,-4.440270424,1151922.323,342342.7994,311
49,10.41500473,-4.441173077,1151656.15,342242.7882,316
49,10.40601826,-4.436580181,1150659.96,342741.111,329
49,10.40990543,-4.469405174,1151106.425,339149.1036,310
49,10.41643715,-4.452888966,1151820.419,340960.7649,294
49,10.41287041,-4.437987804,1151418.534,342590.4436,320
49,10.41777134,-4.454397202,1151968.77,340796.3481,295
49,10.41864491,-4.454811096,1152065.65,340751.4573,297
49,10.41974258,-4.445113659,1152182.167,341813.7109,293
49,10.41722393,-4.453322411,1151907.657,340913.7094,296
49,10.41826153,-4.453845978,1152022.716,340856.9259,300
49,10.41740322,-4.442741394,1151922.202,342072.2758,306
49,10.41768932,-4.453109741,1151959.039,340937.2552,296
49,10.42749023,-4.428311825,1153030.729,343657.1539,312
49,10.40854454,-4.470505238,1150956.45,339027.9902,314
49,10.41758537,-4.453286648,1151947.706,340917.7942,297
49,10.42070198,-4.420852661,1152276.191,344470.4276,319
49,10.40829754,-4.448309422,1150917.926,341458.0836,316
49,10.42015743,-4.45166254,1152231.342,341096.9389,297
49,10.41513062,-4.440878868,1151670.001,342275.0725,318
50,10.39994717,-4.35817337,1149950.792,351322.8417,276
50,10.37480068,-4.371228695,1147175.787,349881.4367,314
50,10.36354733,-4.367405891,1145929.364,350294.6395,300
50,10.35965824,-4.378529072,1145504.541,349074.7754,278
50,10.39183617,-4.375218868,1149061.738,349452.6631,323
50,10.39113426,-4.376088619,1148984.542,349357.0924,324
50,10.37794685,-4.372168064,1147524.219,349780.0348,324
50,10.39987564,-4.358061314,1149942.74,351335.0766,275
50,10.40641499,-4.36471796,1150669.18,350609.3554,312
50,10.34841251,-4.353944778,1144249.309,351761.5338,318
50,10.354599,-4.356112003,1144934.506,351527.1401,321
50,10.35485268,-4.357252598,1144963.098,351402.3676,322
50,10.39119244,-4.375822067,1148990.802,349386.3226,324
50,10.35614872,-4.379037857,1145116.681,349017.4189,287
50,10.35670471,-4.375014305,1145176.266,349458.2434,283
50,10.35852242,-4.370110035,1145374.926,349996.1498,299
50,10.37794495,-4.373707294,1147524.697,349611.5007,324
50,10.37924862,-4.355635166,1147660.39,351590.9463,283
50,10.39835453,-4.371147633,1149780.742,349901.5441,327
50,10.37452698,-4.384264946,1147151.676,348453.8192,291
50,10.37592125,-4.372465611,1147300.255,349746.5233,317
50,10.34727764,-4.359054565,1144126.136,351201.4775,304
50,10.41024303,-4.356339455,1151088.586,351528.4522,284
50,10.38894367,-4.36506319,1148737.005,350563.245,295
50,10.38140965,-4.381826878,1147911.727,348724.124,316
50,10.38550472,-4.378517151,1148363.014,349088.491,317
50,10.38019371,-4.345346928,1147760.16,352717.883,285
50,10.35770321,-4.368887424,1145283.811,350129.618,299
50,10.34992027,-4.353135586,1144415.643,351850.8619,321
50,10.38038445,-4.345263481,1147781.239,352727.1228,284
50,10.38973141,-4.379548073,1148831.004,348977.645,315
50,10.38968754,-4.359601021,1148816.711,351161.6402,276
50,10.37924671,-4.355418205,1147660.122,351614.6983,283
50,10.34929371,-4.363488674,1144351.236,350716.8585,295
50,10.35756016,-4.378872871,1145272.674,349036.1482,283
50,10.39013672,-4.364852905,1148868.855,350586.8293,293
50,10.36253357,-4.368367672,1145817.789,350188.8566,298
50,10.39690018,-4.368271828,1149618.483,350215.713,320
50,10.401124,-4.377346039,1150089.909,349224.2241,331
50,10.39068794,-4.362926483,1148928.919,350798.0076,288
50,10.38002396,-4.385245323,1147760.122,348349.1498,309
50,10.37018108,-4.34522438,1146652.754,352726.6359,284
50,10.36865139,-4.379721165,1146499.673,348948.5402,292
50,10.37815285,-4.349765778,1147536.423,352233.1036,291
50,10.38040447,-4.34543705,1147783.517,352708.1437,285
50,10.39835453,-4.36841011,1149779.458,350201.2644,323
50,10.39046764,-4.365168095,1148905.647,350552.4707,292
50,10.37770844,-4.344916344,1147485.061,352763.8663,289
50,10.35556126,-4.374866486,1145049.688,349473.88,286
50,10.36832142,-4.333748817,1146441.746,353982.301,295
50,10.39784241,-4.372370243,1149724.607,349767.4114,327
50,10.38955784,-4.376042366,1148810.168,349361.3758,325
50,10.39464188,-4.355917454,1149362.973,351567.311,277
50,10.35070515,-4.37240696,1144511.449,349740.9198,291
50,10.38021755,-4.385394573,1147781.643,348332.9064,308
50,10.39422894,-4.36070013,1149319.512,351043.4481,278
50,10.39096928,-4.363084316,1148960.121,350780.8876,289
50,10.39080715,-4.36519289,1148943.203,350549.9244,291
50,10.36469078,-4.375441074,1146059.717,349415.3301,280
50,10.38968086,-4.365759373,1148818.853,350487.3672,295
50,10.38963032,-4.359461784,1148810.361,351176.848,277
50,10.39003944,-4.38225317,1148866.396,348681.5794,314
50,10.36802101,-4.380147934,1146430.247,348901.5027,289
50,10.38240719,-4.35458374,1148009.201,351707.5794,278
50,10.37650204,-4.356317997,1147356.903,351514.8984,281
50,10.34946442,-4.354216576,1144365.763,351732.2621,314
50,10.40633678,-4.365068436,1150660.602,350570.9397,314
50,10.40616989,-4.364715099,1150641.971,350609.5142,311
50,10.394557,-4.377883434,1149363.928,349162.1897,319
50,10.35070515,-4.372436523,1144511.491,349737.6983,291
50,10.36714268,-4.371492386,1146328.982,349848.9033,280
50,10.3979435,-4.371878624,1149735.573,349821.3121,327
50,10.35891342,-4.371151924,1145418.681,349882.2571,297
50,10.40851688,-4.356762886,1150897.804,351481.2914,279
50,10.39190674,-4.36496067,1149064.707,350575.8501,288
50,10.38771248,-4.380992413,1148608.43,348818.5369,313
50,10.40632534,-4.365101814,1150659.441,350567.2734,313
50,10.38980007,-4.36092186,1148829.808,351017.0566,283
50,10.38002396,-4.353962898,1147745.366,351774.4449,284
50,10.37586117,-4.384335518,1147299.334,348446.7519,290
50,10.38558865,-4.378358364,1148372.283,349105.9147,320
51,10.39579201,-4.399695396,1149510.961,346774.5865,304
51,10.39667606,-4.406532764,1149612.079,346026.4068,316
51,10.40527725,-4.412175179,1150566.038,345412.8244,313
51,10.38257027,-4.393013477,1148045.399,347499.8159,289
51,10.36203194,-4.400960922,1145777.778,346619.5844,306
51,10.3729744,-4.408633232,1146991.695,345784.8186,308
51,10.3844595,-4.409717083,1148262.486,345671.731,322
51,10.40059566,-4.384899616,1150035.107,348396.9007,312
51,10.406147,-4.408976078,1150660.649,345763.5449,326
51,10.39424038,-4.409270763,1149344.017,345725.4385,314
51,10.39492893,-4.400382042,1149415.81,346698.9745,301
51,10.38881874,-4.408275604,1148743.901,345831.735,315
51,10.41145611,-4.387981892,1151237.738,348064.701,316
51,10.37479687,-4.399380207,1147188.823,346798.887,288
51,10.4271965,-4.400005817,1152984.354,346755.934,332
51,10.40923309,-4.387149811,1150991.477,348154.7156,317
51,10.40851593,-4.415649891,1150925.954,345034.0008,319
51,10.37358189,-4.410058022,1147059.577,345629.0611,313
51,10.39152431,-4.402463913,1149040.299,346469.3899,292
51,10.39682293,-4.400567055,1149625.424,346679.654,306
51,10.377141,-4.411410809,1147453.911,345482.7004,318
51,10.38470268,-4.399273396,1148284.308,346815.4007,291
51,10.40189838,-4.38685751,1150180.129,348183.1865,312
51,10.40163612,-4.383867264,1150149.693,348510.4387,318
51,10.36081028,-4.400345325,1145642.407,346686.4147,304
52,10.32636261,-4.400589943,1141832.724,346642.8888,275
52,10.34986019,-4.39164114,1144427.155,347634.2702,274
52,10.35363007,-4.392822742,1144844.707,347506.6716,265
52,10.33766747,-4.375646591,1143071.069,349379.9468,292
52,10.33748245,-4.408123016,1143066.146,345823.3324,258
52,10.3539381,-4.392645836,1144878.653,347526.2148,266
52,10.33625793,-4.408854485,1142931.071,345742.6379,255
52,10.33301449,-4.385782242,1142561.308,348267.7269,285
52,10.33705521,-4.372582912,1143001.983,349715.1403,298
52,10.35242271,-4.404179096,1144716.554,346262.5127,263
52,10.32506847,-4.401354313,1141689.886,346558.5441,279
52,10.33649826,-4.408790112,1142957.609,345749.7869,257
52,10.34170437,-4.408454418,1143533.225,345789.0985,258
52,10.32720757,-4.384330273,1141918.425,348423.9744,282
52,10.35039425,-4.401881695,1144491.174,346513.1062,257
52,10.32980061,-4.374947548,1142200.702,349452.7364,299
52,10.33936977,-4.374913692,1143259.008,349461.0014,296
52,10.35214043,-4.395489693,1144681.2,347213.9133,263
52,10.3260107,-4.401370525,1141794.126,346557.2566,276
52,10.32525253,-4.401357174,1141710.319,346558.349,277
52,10.31815434,-4.390245438,1140919.967,347771.8307,289
52,10.33046246,-4.398649693,1142285.185,346857.3406,253
52,10.33808136,-4.371809006,1143115.102,349800.379,295
52,10.32993126,-4.396798611,1142225.516,347059.7999,253
52,10.33016396,-4.397211552,1142251.438,347014.7051,254
52,10.35360527,-4.391392231,1144841.233,347663.3112,268
52,10.33199215,-4.385682106,1142448.194,348278.1964,282
52,10.33040714,-4.398646832,1142279.056,346857.6631,253
52,10.32639217,-4.400819778,1141836.05,346617.7144,275
52,10.34981155,-4.391364574,1144421.646,347664.5002,275
52,10.35646439,-4.404695034,1145163.828,346207.9886,263
52,10.33161068,-4.396960735,1142411.386,347042.8602,255
52,10.33050919,-4.396837711,1142289.544,347055.8208,252
52,10.35062027,-4.411176205,1144520.647,345495.3995,269
52,10.33273411,-4.385607243,1142530.244,348286.7593,284
52,10.33217335,-4.3861413,1142468.444,348228.0367,282
52,10.34718132,-4.392624378,1144131.399,347525.2647,280
52,10.33034611,-4.398462296,1142272.237,346877.8192,253
52,10.33830833,-4.376857281,1143142.502,349247.6433,291
52,10.33141136,-4.397257805,1142389.455,347010.2503,255
52,10.34908009,-4.392350674,1144341.274,347556.1593,277
52,10.33018208,-4.397595406,1142253.625,346972.7088,253
52,10.33165455,-4.396929264,1142416.172,347046.3605,256
52,10.33636665,-4.378739357,1142928.697,349040.6104,289
53,10.30421734,-4.375546455,1139371.625,349375.0012,269
53,10.31135464,-4.380036831,1140163.093,348886.6025,276
53,10.31210232,-4.361039162,1140236.899,350967.5432,267
53,10.30381584,-4.367279053,1139323.307,350280.2703,259
53,10.30121803,-4.39204216,1139047.738,347566.9,274
53,10.30263042,-4.392953396,1139204.373,347467.7814,272
53,10.28738117,-4.398754597,1137520.624,346825.0743,264
53,10.30212784,-4.394510269,1139149.457,347297.0182,272
53,10.30424786,-4.398132324,1139385.711,346901.368,288
53,10.28802395,-4.390432358,1137587.679,347736.8842,265
53,10.30216885,-4.394361496,1139154.003,347313.3518,271
53,10.28917122,-4.407877445,1137722.931,345826.7086,265
53,10.31386185,-4.359575748,1140430.747,351128.6291,272
53,10.30016422,-4.391774654,1138931.003,347595.6778,273
53,10.30674648,-4.374354362,1139650.796,349506.732,271
53,10.30267525,-4.397329807,1139211.346,346988.4625,283
53,10.29501534,-4.427542686,1138378.789,343675.6988,270
53,10.30246162,-4.366254807,1139173.117,350391.8113,256
53,10.3118372,-4.36120224,1140207.588,350949.582,266
53,10.3069973,-4.375062943,1139678.855,349429.2808,272
53,10.30076504,-4.390326023,1138996.771,347754.628,275
53,10.29883575,-4.389830112,1138783.212,347808.0307,276
53,10.28641796,-4.396508694,1137413.02,347070.5766,261
53,10.30202484,-4.377891541,1139130.262,349117.1195,266
53,10.30191898,-4.393906116,1139126.142,347363.0986,273
53,10.28800583,-4.390459538,1137585.773,347733.9197,266
53,10.31007671,-4.386660576,1140024.832,348160.5723,280
53,10.28735065,-4.398797512,1137517.242,346820.3497,264
53,10.30082703,-4.39043951,1139003.684,347742.2553,274
53,10.30042076,-4.393337727,1138960.178,347424.6189,276
53,10.3027668,-4.398296833,1139221.987,346882.5958,285
53,10.29721546,-4.354493618,1138587.376,351677.4596,252
53,10.30674458,-4.374331474,1139650.507,349509.2367,273
53,10.30794334,-4.374956608,1139783.399,349441.3698,271
53,10.30331612,-4.398454189,1139282.8,346865.6582,288
53,10.29883003,-4.390034199,1138782.604,347785.6825,275
53,10.30071163,-4.399216175,1138995.151,346780.9522,281
53,10.310359,-4.386649132,1140056.067,348161.9649,282
53,10.30225182,-4.393772602,1139162.835,347377.8733,271
53,10.30038261,-4.392006397,1138955.317,347570.4184,273
53,10.30386257,-4.39775753,1139342.889,346942.2178,288
53,10.31081581,-4.350613594,1140089.703,352108.7605,257
53,10.30075645,-4.393485069,1138997.329,347408.6232,275
53,10.31577682,-4.369803905,1140647.345,350009.4125,270
53,10.30703163,-4.347032547,1139669.568,352499.1661,255
53,10.30662632,-4.37417984,1139637.392,349525.7961,271
53,10.30040932,-4.392297268,1138958.358,347538.5661,275
53,10.30893517,-4.374700069,1139892.97,349469.9318,271
53,10.30865574,-4.375543118,1139862.507,349377.4496,270
53,10.29737186,-4.355097771,1138604.982,351611.326,252
53,10.29909134,-4.391052246,1138812.067,347674.306,275
53,10.31233788,-4.375614166,1140269.717,349371.4237,271
53,10.30911446,-4.374379635,1139912.63,349505.1202,271
53,10.30097198,-4.392735481,1139020.833,347490.8249,273
53,10.30935287,-4.389333248,1139946.083,347867.4783,279
54,10.33883572,-4.437280178,1143230.008,342630.9518,292
54,10.36886978,-4.454865932,1146560.528,340720.2402,328
54,10.36128521,-4.448737621,1145718.651,341387.4759,316
54,10.35371399,-4.417548656,1144865.878,344799.0751,303
54,10.36342335,-4.415491104,1145938.754,345029.1471,293
54,10.33709335,-4.437340736,1143037.355,342623.4379,290
54,10.35810566,-4.44829464,1145366.742,341434.3582,311
54,10.33274364,-4.437308788,1142556.324,342624.7792,287
54,10.31528759,-4.429359913,1140621.818,343486.6194,286
54,10.36862469,-4.423354149,1146517.792,344170.7348,303
54,10.351964,-4.420175076,1144673.578,344510.5883,295
54,10.36341572,-4.4136343,1145936.998,345232.5013,292
54,10.3074913,-4.435394764,1139762.496,342821.8451,276
54,10.35437584,-4.437984943,1144949.073,342561.5218,301
54,10.33272266,-4.43729496,1142553.953,342626.2558,287
54,10.32174397,-4.434344769,1141338.237,342943.9203,287
54,10.35266685,-4.417794704,1144750.167,344771.6476,301
54,10.35497284,-4.44581604,1145019.05,341704.2555,303
54,10.35281086,-4.417490482,1144765.991,344805.0197,302
54,10.36301231,-4.414135456,1145892.542,345177.3969,293
54,10.36913586,-4.448834896,1146586.985,341380.7975,318
54,10.36083984,-4.447772503,1145668.824,341492.9154,315
54,10.31136703,-4.430587769,1140188.777,343350.2136,280
54,10.3258543,-4.420023918,1141785.892,344514.2902,277
54,10.32563496,-4.419665337,1141761.485,344553.4989,276
54,10.36028099,-4.450670242,1145608.473,341175.3288,313
54,10.30732155,-4.434854984,1139743.45,342880.8619,275
54,10.34698772,-4.416451931,1144121.466,344915.8738,299
54,10.36826515,-4.423224926,1146478.014,344184.6818,303
54,10.30745316,-4.435373783,1139758.25,342824.1119,276
54,10.35255146,-4.417454243,1144737.31,344808.8388,301
54,10.36175251,-4.452381134,1145772.113,340988.7156,314
54,10.35521698,-4.438853741,1145042.539,342466.7855,300
54,10.33348846,-4.437312126,1142638.673,342624.783,290
54,10.36088753,-4.447831154,1145674.129,341486.5322,315
54,10.31375408,-4.427080631,1140451.068,343735.5097,281
54,10.36805916,-4.421797276,1146454.484,344340.9054,300
54,10.3439827,-4.437117577,1143799.26,342651.3138,296
54,10.30728054,-4.434837818,1139738.889,342882.7417,274
54,10.32372189,-4.419737339,1141549.835,344544.6734,274
54,10.31298351,-4.425389767,1140364.966,343920.3338,275
55,10.37140083,-4.43934679,1146832.671,342420.8496,327
55,10.37300491,-4.439833641,1147010.411,342368.3454,332
55,10.38267994,-4.428088665,1148074.615,343659.2394,340
55,10.38799,-4.434947491,1148665.315,342910.8614,348
55,10.38707447,-4.432666779,1148562.911,343160.1415,351
55,10.3717556,-4.441673756,1146873.094,342166.2288,325
55,10.38913345,-4.433526039,1148791.087,343067.0873,346
55,10.38565445,-4.435445786,1148407.209,342855.1326,349
55,10.36971474,-4.429313183,1146641.275,343518.7064,336
55,10.3894558,-4.44166851,1148830.711,342175.7205,338
55,10.37435436,-4.432201862,1147155.835,343204.7223,341
55,10.38581657,-4.434763432,1148424.809,342929.9491,350
55,10.38500023,-4.433960915,1148334.157,343017.4288,350
55,10.37445641,-4.431762695,1147166.956,343252.8854,342
55,10.38703537,-4.432434082,1148558.512,343185.5996,350
55,10.37171364,-4.440040112,1146867.658,342345.1285,326
55,10.38569641,-4.436190128,1148412.286,342773.6548,347
55,10.37372208,-4.417140961,1147078.57,344853.5966,321
55,10.38794613,-4.434766293,1148660.332,342930.7094,347
55,10.38458729,-4.436346531,1148289.615,342755.9923,345
55,10.37179089,-4.439743519,1146876.077,342377.6409,328
56,10.36513519,-4.473619461,1146156.942,338664.7206,286
56,10.36106205,-4.473437786,1145706.316,338682.5352,291
56,10.36181068,-4.462417126,1145783.557,339889.7405,294
56,10.35774612,-4.470803738,1145338.255,338969.2741,289
56,10.36955547,-4.472010136,1146645.02,338843.2472,291
56,10.36031151,-4.462817192,1145618.013,339845.1792,296
56,10.35442448,-4.458543301,1144964.727,340310.2013,288
