Tube ID,V.tube,Mosquito ID,Village,Cluster,Conc,Date collecte,Year ,Month,Etat,Parturité,Elisa-csp,specie
1782,1.5ml,1782-1,MADIASSO,40,250,31/08/2015,15,August,AJ,NA,"""         -",S
1784,1.5ml,1784-1,MADIASSO,40,376,31/08/2015,15,August,AJ,P,"""         -",M
88,1.5ml,0088-1,HOUNTIARA I,13,2,01/09/2015,15,September,AJ,NA,"""         -",S
88,1.5ml,0088-2,HOUNTIARA I,13,2,01/09/2015,15,September,AJ,NA,"""         -",S
88,1.5ml,0088-3,HOUNTIARA I,13,2,01/09/2015,15,September,AJ,NA,"""         -",S
88,1.5ml,0088-4,HOUNTIARA I,13,2,01/09/2015,15,September,AJ,NA,"""         -",S
88,1.5ml,0088-5,HOUNTIARA I,13,2,01/09/2015,15,September,AJ,NA,"""         -",S
88,1.5ml,0088-6,HOUNTIARA I,13,2,01/09/2015,15,September,AJ,NA,"""         -",S
1789,1.5ml,1789-1,HOUNTIARA I,13,5,01/09/2015,15,September,AJ,NP,"""         -",S
1790,1.5ml,1790-1,SATERNA-BROUSSE,13,23,01/09/2015,15,September,GO,NA,"""         -",S
1797,1.5ml,1797-1,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,P,"""         -",S
1798,1.5ml,1798-1,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,P,"""         -",S
1799,1.5ml,1799-1,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,P,"""         -",S
1800,1.5ml,1800-1,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,P,"""         -",M
1801,1.5ml,1801-1,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,P,"""         -",S
1802,1.5ml,1802-1,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,P,"""         -",M
1803,1.5ml,1803-1,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,P,"""         -",M
1804,1.5ml,1804-1,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,P,"""         -",M
1805,1.5ml,1805-1,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,P,"""         -",S
89,1.5ml,0089-1,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-2,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-3,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-4,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-5,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-6,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",M
89,1.5ml,0089-7,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-8,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-9,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-10,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-11,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-12,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-13,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-14,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-15,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-16,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",M
89,1.5ml,0089-17,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-18,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
89,1.5ml,0089-19,SATERNA-BROUSSE,13,26,01/09/2015,15,September,AJ,NA,"""         -",S
1819,1.5ml,1819-1,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,P,"""         -",S
1820,1.5ml,1820-1,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,P,"""         -",M
1821,1.5ml,1821-1,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,P,"""         -",M
90,1.5ml,0090-1,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-2,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-3,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-4,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-5,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-6,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-7,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",NA
90,1.5ml,0090-8,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-9,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-10,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-11,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-12,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",NA
90,1.5ml,0090-13,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-14,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",S
90,1.5ml,0090-15,HOUNTIARA II  ,13,67,01/09/2015,15,September,AJ,NA,"""         -",M
1825,1.5ml,1825-1,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,P,"""         -",S
1826,1.5ml,1826-1,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,P,"""         -",M
1827,1.5ml,1827-1,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,P,"""         -",S
1828,1.5ml,1828-1,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,P,"""         -",S
91,1.5ml,0091-1,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-2,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-3,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-4,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-5,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",M
91,1.5ml,0091-6,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-7,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-8,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-9,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-10,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-11,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",M
91,1.5ml,0091-12,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-13,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",M
91,1.5ml,0091-14,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-15,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-16,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
91,1.5ml,0091-17,HOUNTIARA II  ,13,84,01/09/2015,15,September,AJ,NA,"""         -",S
1832,1.5ml,1832-1,SANKARA CENTRE,19,36,01/09/2015,15,September,AJ,NA,"""         -",S
1833,1.5ml,1833-1,SANKARA CENTRE,19,78,01/09/2015,15,September,AJ,NA,"""         -",S
1837,1.5ml,1837-1,WANIKATA,19,126,01/09/2015,15,September,AJ,P,"""         -",S
1838,1.5ml,1838-1,WANIKATA,19,126,01/09/2015,15,September,AJ,P,"""         -",S
1839,1.5ml,1839-1,WANIKATA,19,126,01/09/2015,15,September,AJ,NP,"""         -",S
92,1.5ml,0092-1,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",S
92,1.5ml,0092-2,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",M
92,1.5ml,0092-3,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",S
92,1.5ml,0092-4,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",S
92,1.5ml,0092-5,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",S
92,1.5ml,0092-6,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",S
92,1.5ml,0092-7,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",S
92,1.5ml,0092-8,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",S
92,1.5ml,0092-9,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",M
92,1.5ml,0092-10,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",M
92,1.5ml,0092-11,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",S
92,1.5ml,0092-12,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",S
92,1.5ml,0092-13,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",S
92,1.5ml,0092-14,WANIKATA,19,126,01/09/2015,15,September,AJ,NA,"""         -",S
1846,1.5ml,1846-1,WANIKATA,19,138,01/09/2015,15,September,AJ,P,"""         -",S
1847,1.5ml,1847-1,WANIKATA,19,138,01/09/2015,15,September,AJ,P,"""         -",S
1848,1.5ml,1848-1,WANIKATA,19,138,01/09/2015,15,September,AJ,P,"""         -",S
1849,1.5ml,1849-1,WANIKATA,19,138,01/09/2015,15,September,AJ,P,"""         -",S
1850,1.5ml,1850-1,WANIKATA,19,138,01/09/2015,15,September,AJ,P,"""         -",S
95,1.5ml,0095-1,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",M
95,1.5ml,0095-2,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-3,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",B
95,1.5ml,0095-4,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-5,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-6,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-7,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-8,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-9,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-10,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-11,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-12,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-13,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         +",S
95,1.5ml,0095-14,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-15,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-16,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-17,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-18,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-19,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-20,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",B
95,1.5ml,0095-21,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-22,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-23,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-24,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-25,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-26,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",M
95,1.5ml,0095-27,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",M
95,1.5ml,0095-28,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-29,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-30,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",S
95,1.5ml,0095-31,WANIKATA,19,138,01/09/2015,15,September,AJ,NA,"""         -",M
1863,1.5ml,1863-1,WANIKATA,19,143,01/09/2015,15,September,AJ,P,"""         -",S
1864,1.5ml,1864-1,WANIKATA,19,143,01/09/2015,15,September,AJ,P,"""         -",S
1865,1.5ml,1865-1,WANIKATA,19,143,01/09/2015,15,September,AJ,P,"""         -",S
1866,1.5ml,1866-1,WANIKATA,19,143,01/09/2015,15,September,AJ,P,"""         -",S
1867,1.5ml,1867-1,WANIKATA,19,143,01/09/2015,15,September,AJ,P,"""         -",S
1868,1.5ml,1868-1,WANIKATA,19,143,01/09/2015,15,September,AJ,P,"""         -",M
96,1.5ml,0096-1,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",S
96,1.5ml,0096-2,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",S
96,1.5ml,0096-3,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",S
96,1.5ml,0096-4,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",S
96,1.5ml,0096-5,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",M
96,1.5ml,0096-6,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",S
96,1.5ml,0096-7,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",M
96,1.5ml,0096-8,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",S
96,1.5ml,0096-9,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",S
96,1.5ml,0096-10,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",S
96,1.5ml,0096-11,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",M
96,1.5ml,0096-12,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",M
96,1.5ml,0096-13,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",S
96,1.5ml,0096-14,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",M
96,1.5ml,0096-15,WANIKATA,19,143,01/09/2015,15,September,AJ,NA,"""         -",NA
1873,1.5ml,1873-1,YABLE I,4,284,02/09/2015,15,September,AJ,NA,"""         -",S
1873,1.5ml,1873-2,YABLE I,4,284,02/09/2015,15,September,AJ,NA,"""         -",S
1873,1.5ml,1873-3,YABLE I,4,284,02/09/2015,15,September,AJ,NA,"""         -",S
1874,1.5ml,1874-1,YABLE I,4,290,02/09/2015,15,September,PG,P,"""         -",S
1875,1.5ml,1875-1,YABLE I,4,290,02/09/2015,15,September,PG,P,"""         -",S
1876,1.5ml,1876-1,YABLE I,4,290,02/09/2015,15,September,AJ,P,"""         -",S
1877,1.5ml,1877-1,YABLE I,4,290,02/09/2015,15,September,AJ,NP,"""         -",S
97,1.5ml,0097-1,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         +",S
97,1.5ml,0097-2,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-3,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-4,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-5,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-6,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-7,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-8,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-9,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-10,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-11,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-12,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-13,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
97,1.5ml,0097-14,YABLE I,4,290,02/09/2015,15,September,AJ,NA,"""         -",S
1881,1.5ml,1881-1,YABLE I,4,309,02/09/2015,15,September,AJ,P,"""         -",S
1882,1.5ml,1882-1,YABLE I,4,309,02/09/2015,15,September,AJ,P,"""         -",S
1883,1.5ml,1883-1,YABLE I,4,309,02/09/2015,15,September,AJ,P,"""         +",S
99,1.5ml,0099-1,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-2,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-3,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-4,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-5,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-6,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-7,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-8,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-9,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-10,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-11,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-12,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-13,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-14,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-15,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
99,1.5ml,0099-16,YABLE I,4,309,02/09/2015,15,September,AJ,NA,"""         -",S
1885,1.5ml,1885-1,BOUNOUMBA,4,323,02/09/2015,15,September,AJ,NA,"""         -",S
1887,1.5ml,1887-1,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,P,"""         -",S
1888,1.5ml,1888-1,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NP,"""         -",S
100,1.5ml,0100-1,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-2,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-3,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-4,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-5,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-6,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-7,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-8,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-9,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-10,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",M
100,1.5ml,0100-11,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-12,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-13,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-14,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
100,1.5ml,0100-15,BOUNOUMBA,4,333,02/09/2015,15,September,AJ,NA,"""         -",S
1889,1.5ml,1889-1,BOUNOUMBA,4,344,02/09/2015,15,September,AJ,NA,"""         -",S
1889,1.5ml,1889-2,BOUNOUMBA,4,344,02/09/2015,15,September,AJ,NA,"""         -",S
1889,1.5ml,1889-3,BOUNOUMBA,4,344,02/09/2015,15,September,AJ,NA,"""         -",S
1892,1.5ml,1892-1,BAMAKO,20,16,02/09/2015,15,September,AJ,NA,"""         -",M
1892,1.5ml,1892-2,BAMAKO,20,16,02/09/2015,15,September,AJ,NA,"""         -",S
1892,1.5ml,1892-3,BAMAKO,20,16,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-1,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-2,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-3,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-4,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",M
101,1.5ml,0101-5,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-6,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-7,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-8,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-9,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-10,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-11,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-12,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-13,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-14,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-15,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-16,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
101,1.5ml,0101-17,BAMAKO,20,34,02/09/2015,15,September,AJ,NA,"""         -",S
1901,1.5ml,1901-1,BAMAKO,20,51,02/09/2015,15,September,AJ,P,"""         -",S
1902,1.5ml,1902-1,BAMAKO,20,51,02/09/2015,15,September,AJ,P,"""         -",S
1903,1.5ml,1903-1,BAMAKO,20,51,02/09/2015,15,September,AJ,P,"""         -",M
1904,1.5ml,1904-1,BAMAKO,20,51,02/09/2015,15,September,AJ,P,"""         -",S
1905,1.5ml,1905-1,BAMAKO,20,51,02/09/2015,15,September,AJ,P,"""         -",S
102,1.5ml,0102-1,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-2,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-3,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-4,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-5,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         +",S
102,1.5ml,0102-6,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-7,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-8,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-9,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-10,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-11,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-12,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-13,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-14,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-15,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-16,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-17,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-18,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-19,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-20,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",M
102,1.5ml,0102-21,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-22,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-23,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-24,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-25,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
102,1.5ml,0102-26,BAMAKO,20,51,02/09/2015,15,September,AJ,NA,"""         -",S
1908,1.5ml,1908-1,BAMAKO,20,59,02/09/2015,15,September,GR,NA,"""         -",S
1909,1.5ml,1909-1,BAMAKO,20,59,02/09/2015,15,September,AJ,P,"""         -",S
1910,1.5ml,1910-1,BAMAKO,20,59,02/09/2015,15,September,AJ,P,"""         -",S
1911,1.5ml,1911-1,BAMAKO,20,59,02/09/2015,15,September,AJ,P,"""         +",S
1912,1.5ml,1912-1,BAMAKO,20,59,02/09/2015,15,September,AJ,NP,"""         -",S
1913,1.5ml,1913-1,BAMAKO,20,59,02/09/2015,15,September,AJ,NP,"""         -",S
1914,1.5ml,1914-1,BAMAKO,20,59,02/09/2015,15,September,AJ,NP,"""         -",S
103,1.5ml,0103-1,BAMAKO,20,59,02/09/2015,15,September,AJ,NA,"""         -",S
103,1.5ml,0103-2,BAMAKO,20,59,02/09/2015,15,September,AJ,NA,"""         -",S
103,1.5ml,0103-3,BAMAKO,20,59,02/09/2015,15,September,AJ,NA,"""         -",S
