Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
220_220322_L001.srt.dp_stats	88538660.0	3505082.0	45543527.0	5705829.0	44364734.0	6331400.0	35469206.0	5503125.0	24431286.0	4094801.0	15034450.0	2723965.0	8511329.0	1695247.0	4595676.0	1017980.0	2424766.0	612235.0	1278690.0	377653.0	695490.0	243182.0	407268.0	162982.0	251527.0	116167.0	164722.0	85432.0	115718.0	67392.0	87008.0	54258.0	67550.0	43905.0	53239.0	37527.0	44764.0	31941.0	37740.0	28389.0	33006.0	25243.0	29101.0	22996.0	25946.0	20968.0	23106.0	18606.0	21104.0	17470.0	18873.0
221_220322_L001.srt.dp_stats	95629967.0	5896546.0	48903187.0	8837397.0	43122502.0	8811790.0	31332678.0	6987974.0	19668437.0	4727608.0	11176083.0	2926493.0	5929427.0	1705910.0	3043345.0	973164.0	1567113.0	566032.0	820623.0	337703.0	448535.0	211154.0	261783.0	138270.0	166727.0	96621.0	112512.0	73095.0	81545.0	56404.0	61842.0	45075.0	47613.0	37926.0	39679.0	31499.0	33181.0	27402.0	27921.0	23657.0	24098.0	20907.0	21157.0	18729.0	19448.0	17282.0	17280.0	15650.0	15334.0	14086.0	14425.0
222_220322_L001.srt.dp_stats	97838942.0	4056588.0	52198396.0	6095663.0	46034045.0	6138540.0	33288368.0	4892502.0	20864109.0	3341670.0	11751510.0	2074167.0	6195130.0	1222226.0	3137066.0	704871.0	1574246.0	414391.0	813675.0	252287.0	442656.0	162426.0	257924.0	112236.0	162482.0	82565.0	111627.0	62614.0	81442.0	49634.0	61272.0	40503.0	48427.0	33352.0	39972.0	28362.0	33666.0	25093.0	28969.0	22027.0	25967.0	20001.0	22847.0	17539.0	20152.0	16582.0	18910.0	15764.0	16766.0	14417.0	15483.0
223_220322_L001.srt.dp_stats	95786188.0	4813580.0	50582265.0	7221970.0	45073235.0	7252866.0	32800161.0	5748781.0	20660093.0	3913674.0	11702677.0	2424841.0	6176587.0	1418378.0	3153100.0	818137.0	1602381.0	481792.0	838159.0	294044.0	466406.0	191331.0	274420.0	128651.0	173120.0	91259.0	117940.0	70077.0	85426.0	55060.0	65680.0	44014.0	51648.0	36377.0	41906.0	30987.0	35008.0	27294.0	29920.0	23426.0	25967.0	21402.0	22288.0	18584.0	20178.0	16806.0	18494.0	15068.0	16216.0	13929.0	15297.0
224_220322_L001.srt.dp_stats	91693559.0	4050297.0	49531591.0	6430505.0	46176326.0	6718930.0	34875468.0	5477447.0	22492620.0	3806370.0	12944730.0	2383117.0	6924029.0	1410918.0	3536608.0	815418.0	1783382.0	479590.0	915504.0	290540.0	497908.0	187831.0	288578.0	127924.0	185413.0	92237.0	124656.0	68473.0	89011.0	53403.0	67202.0	43856.0	53870.0	35985.0	43054.0	31058.0	36431.0	27425.0	30995.0	23397.0	27399.0	21074.0	23893.0	19105.0	22020.0	17582.0	19540.0	15801.0	17686.0	14225.0	15968.0
225_220322_L001.srt.dp_stats	96182918.0	5133813.0	52442215.0	7618779.0	45642732.0	7454497.0	32041068.0	5767349.0	19416122.0	3878170.0	10664122.0	2396548.0	5536262.0	1420457.0	2813027.0	850375.0	1475635.0	521514.0	800476.0	338881.0	476181.0	230201.0	297656.0	165895.0	202178.0	122256.0	142614.0	94666.0	105361.0	73216.0	81494.0	60238.0	65953.0	49203.0	53450.0	41740.0	43753.0	35376.0	37421.0	30838.0	32736.0	27171.0	28752.0	23891.0	25966.0	21939.0	22991.0	19812.0	21335.0	17995.0	19449.0
226_220322_L001.srt.dp_stats	79272679.0	3527089.0	35869205.0	6261187.0	38735058.0	7743630.0	34750369.0	7490747.0	26665484.0	6135954.0	18173987.0	4444080.0	11326072.0	2963866.0	6611063.0	1892830.0	3726618.0	1187358.0	2100658.0	741332.0	1193732.0	473762.0	704583.0	314172.0	435794.0	216396.0	281847.0	155873.0	193810.0	116597.0	140805.0	90619.0	104189.0	70525.0	82291.0	57687.0	65592.0	48045.0	53429.0	40509.0	45057.0	34277.0	37715.0	29929.0	32438.0	26576.0	28059.0	23607.0	24680.0	21152.0	21870.0
227_220322_L001.srt.dp_stats	83958706.0	4367451.0	40898096.0	7366701.0	41301683.0	8452985.0	34193971.0	7595246.0	24238131.0	5778243.0	15326643.0	3927309.0	8923860.0	2491417.0	4956288.0	1527313.0	2711438.0	933541.0	1491685.0	587430.0	848222.0	381295.0	509217.0	257050.0	318629.0	179576.0	214075.0	129244.0	150803.0	98344.0	109941.0	76233.0	84282.0	61220.0	65511.0	49326.0	53017.0	41808.0	44357.0	35035.0	37623.0	30081.0	32091.0	26804.0	28395.0	23946.0	24326.0	21152.0	21615.0	19490.0	19536.0
22_220322_L001.srt.dp_stats	65604131.0	1711948.0	19685202.0	2884493.0	20422153.0	4107169.0	21185010.0	5111483.0	20967334.0	5765821.0	19667126.0	5978832.0	17553662.0	5771938.0	14903133.0	5261839.0	12148293.0	4538546.0	9517155.0	3743630.0	7216315.0	2978597.0	5312701.0	2296050.0	3814322.0	1732511.0	2695679.0	1276903.0	1875665.0	924799.0	1293804.0	671632.0	889693.0	485407.0	614411.0	355834.0	432512.0	262789.0	312458.0	198430.0	226262.0	151736.0	170994.0	120120.0	130546.0	97533.0	103008.0	80653.0	84482.0	67607.0	70828.0
235_220322_L001.srt.dp_stats	93497268.0	8979846.0	42614558.0	13421972.0	36763469.0	13598270.0	26871167.0	10991069.0	17291592.0	7607671.0	10139644.0	4729314.0	5545126.0	2742196.0	2919297.0	1528736.0	1511713.0	839823.0	789450.0	474961.0	433684.0	281560.0	249051.0	172608.0	154047.0	114223.0	104302.0	81740.0	76150.0	62175.0	57807.0	49275.0	45688.0	40573.0	38425.0	34609.0	32792.0	29692.0	28270.0	25670.0	24172.0	22667.0	21665.0	19747.0	19795.0	18681.0	17839.0	16904.0	15960.0	15388.0	14496.0
23_220322_L001.srt.dp_stats	84093904.0	4989232.0	38086762.0	8402508.0	37781991.0	9789447.0	31622687.0	9072358.0	23085177.0	7174259.0	15179151.0	5046524.0	9239106.0	3277381.0	5310986.0	2015380.0	2953245.0	1214256.0	1632608.0	729978.0	913960.0	450453.0	524718.0	285064.0	317398.0	190648.0	203330.0	133487.0	140504.0	97582.0	100428.0	75613.0	77536.0	61039.0	61719.0	49004.0	49863.0	40690.0	41546.0	35314.0	35908.0	31289.0	31724.0	28059.0	28228.0	24984.0	24968.0	22644.0	22814.0	20220.0	20805.0
245_220322_L001.srt.dp_stats	299270788.0	391460.0	3989337.0	50514.0	704891.0	17550.0	251715.0	8907.0	161252.0	5709.0	120870.0	3895.0	94882.0	3168.0	73717.0	2263.0	59697.0	1871.0	46534.0	1433.0	39127.0	1293.0	32449.0	1002.0	27194.0	811.0	24276.0	680.0	20065.0	578.0	18451.0	573.0	18495.0	638.0	17235.0	498.0	16508.0	475.0	15271.0	393.0	14855.0	394.0	13626.0	320.0	12038.0	306.0	10888.0	286.0	9135.0	300.0	8856.0
246_220322_L001.srt.dp_stats	303599178.0	64871.0	1288505.0	7488.0	289843.0	3421.0	110169.0	1961.0	58543.0	1340.0	39868.0	883.0	31551.0	864.0	28766.0	464.0	23277.0	382.0	21142.0	368.0	17756.0	285.0	14959.0	250.0	12360.0	161.0	10458.0	195.0	7648.0	233.0	6255.0	141.0	5289.0	144.0	4823.0	135.0	3595.0	175.0	3508.0	140.0	3317.0	177.0	2802.0	65.0	2465.0	62.0	2538.0	52.0	2422.0	114.0	2329.0
248_220322_L001.srt.dp_stats	87098085.0	5865016.0	43406589.0	9725328.0	41667338.0	10607156.0	32397298.0	8913858.0	21524822.0	6305577.0	12711415.0	3973835.0	6934653.0	2340454.0	3608772.0	1335355.0	1846393.0	753769.0	960855.0	443959.0	527532.0	275260.0	307162.0	179466.0	194508.0	125467.0	131676.0	89325.0	94749.0	67674.0	70190.0	54593.0	54718.0	44097.0	44390.0	37858.0	37263.0	32002.0	31868.0	27935.0	27816.0	24562.0	25318.0	21968.0	22563.0	20317.0	20336.0	18417.0	18710.0	17079.0	16982.0
24_220322_L001.srt.dp_stats	85391294.0	8042823.0	46141228.0	12339641.0	39602727.0	12513839.0	29256719.0	10067744.0	19001560.0	6927938.0	11154165.0	4286448.0	6106942.0	2479664.0	3222025.0	1382764.0	1694196.0	779777.0	919747.0	462578.0	527213.0	289922.0	331559.0	197617.0	222932.0	143198.0	160807.0	108587.0	118739.0	83739.0	93384.0	66761.0	74360.0	56156.0	61751.0	48531.0	51738.0	40151.0	43939.0	35393.0	37561.0	30726.0	32666.0	27397.0	29078.0	24218.0	26119.0	21871.0	22986.0	19839.0	21128.0
251_220322_L001.srt.dp_stats	99681143.0	7378488.0	51579956.0	10637845.0	42555835.0	10093696.0	28725382.0	7495304.0	16861750.0	4790787.0	8981586.0	2805300.0	4531942.0	1567944.0	2245161.0	879570.0	1127308.0	496154.0	596530.0	295179.0	330814.0	185176.0	199376.0	124871.0	129146.0	87570.0	90954.0	65939.0	67830.0	51607.0	52648.0	41858.0	43374.0	35142.0	35400.0	29208.0	29658.0	25557.0	26163.0	22874.0	23316.0	20591.0	20931.0	18617.0	19007.0	17000.0	17271.0	15459.0	15381.0	14425.0	14600.0
256_220322_L001.srt.dp_stats	98679285.0	11673547.0	45112079.0	15900000.0	36386252.0	14530398.0	24637876.0	10568056.0	14648296.0	6695605.0	8039107.0	3876923.0	4173699.0	2154775.0	2134955.0	1186494.0	1106231.0	660708.0	598961.0	388906.0	341219.0	237500.0	210386.0	155903.0	139758.0	109948.0	97723.0	80122.0	70399.0	59579.0	55007.0	48231.0	43976.0	39405.0	36987.0	33437.0	31612.0	28572.0	27348.0	25174.0	24239.0	22503.0	21111.0	20092.0	19661.0	18061.0	17068.0	16272.0	16006.0	15451.0	14682.0
257_220322_L001.srt.dp_stats	89933207.0	4996474.0	44987916.0	8104745.0	42643875.0	8858307.0	33153874.0	7534867.0	22185702.0	5405291.0	13231100.0	3466356.0	7255764.0	2048547.0	3765027.0	1164555.0	1913053.0	663406.0	976317.0	381350.0	526910.0	235245.0	301333.0	154672.0	184354.0	107778.0	125201.0	80858.0	89816.0	61230.0	68248.0	50291.0	54652.0	41272.0	45423.0	34731.0	38356.0	30890.0	32350.0	27056.0	28824.0	23748.0	25852.0	21387.0	22530.0	19392.0	21072.0	18456.0	19531.0	16693.0	17439.0
25_220322_L001.srt.dp_stats	84602599.0	4265317.0	41886165.0	7166726.0	41571486.0	8205102.0	34104300.0	7391945.0	24102795.0	5623290.0	15246251.0	3835388.0	8875093.0	2427594.0	4904162.0	1475200.0	2659898.0	883809.0	1438179.0	541081.0	805548.0	341863.0	476016.0	226725.0	293053.0	154738.0	193520.0	113109.0	133395.0	85508.0	100232.0	67470.0	75542.0	52846.0	59872.0	43645.0	47623.0	36636.0	40428.0	31698.0	34525.0	27921.0	29490.0	25029.0	25777.0	22540.0	22783.0	19853.0	21155.0	18335.0	19195.0
260_220322_L001.srt.dp_stats	82476662.0	4281961.0	37575428.0	7477614.0	38524785.0	8982604.0	33214267.0	8467961.0	24692892.0	6750865.0	16387817.0	4776259.0	9956691.0	3110545.0	5686683.0	1893979.0	3126739.0	1131696.0	1691183.0	671733.0	924625.0	403147.0	522101.0	255992.0	312650.0	174187.0	201562.0	122534.0	137979.0	92149.0	101701.0	71625.0	80399.0	58036.0	62999.0	46171.0	52466.0	39215.0	44050.0	33820.0	38486.0	29850.0	34400.0	27024.0	30222.0	24378.0	28599.0	22161.0	26456.0	20041.0	24906.0
261_220322_L001.srt.dp_stats	179948113.0	8067914.0	66091312.0	5125630.0	26418700.0	2365136.0	9256868.0	967858.0	3148170.0	412146.0	1179432.0	193784.0	542255.0	111323.0	314858.0	75412.0	214989.0	55772.0	159415.0	44181.0	123864.0	37215.0	94457.0	30733.0	70335.0	24943.0	55041.0	22356.0	42165.0	19176.0	32157.0	17141.0	25655.0	14972.0	21503.0	13609.0	17187.0	12126.0	14993.0	11056.0	12811.0	10351.0	11787.0	9403.0	10344.0	8559.0	9256.0	7678.0	8122.0	7150.0	7493.0
262_220322_L001.srt.dp_stats	154727017.0	5863034.0	71907397.0	5008432.0	36131298.0	2882403.0	15117417.0	1389286.0	5763931.0	638844.0	2167877.0	296725.0	906322.0	160831.0	464549.0	99982.0	301375.0	70556.0	217071.0	55179.0	169961.0	42413.0	136106.0	36311.0	108461.0	31333.0	86447.0	27533.0	68425.0	23981.0	53651.0	21211.0	43973.0	18999.0	36295.0	17550.0	30219.0	16245.0	25277.0	14976.0	22732.0	14449.0	19789.0	13172.0	17969.0	12316.0	16180.0	11650.0	14339.0	10847.0	13280.0
26_220322_L001.srt.dp_stats	77541472.0	2977359.0	31871594.0	5249721.0	34949069.0	6832350.0	33024446.0	7096478.0	27255785.0	6300236.0	20179528.0	4964731.0	13672354.0	3593861.0	8683727.0	2436128.0	5230461.0	1588319.0	3055927.0	1014848.0	1777730.0	648558.0	1044239.0	422506.0	630895.0	284025.0	397190.0	198799.0	259299.0	143508.0	180308.0	108312.0	130394.0	84329.0	98442.0	67665.0	76575.0	55146.0	61698.0	45821.0	50392.0	39536.0	43391.0	33885.0	37626.0	30563.0	32028.0	27067.0	28164.0	23941.0	25067.0
273_220322_L001.srt.dp_stats	94214086.0	5964839.0	49625877.0	9098898.0	44146772.0	9085065.0	31731205.0	7086209.0	19550986.0	4709622.0	10798485.0	2848321.0	5577981.0	1633369.0	2814273.0	921440.0	1414355.0	531524.0	740576.0	326607.0	417470.0	207601.0	251680.0	142960.0	165042.0	101470.0	113585.0	77855.0	84883.0	60814.0	65626.0	48064.0	51523.0	39667.0	41833.0	34025.0	35821.0	29322.0	30370.0	24527.0	26142.0	22450.0	23251.0	20374.0	20494.0	18278.0	18540.0	16521.0	16475.0	15350.0	15290.0
274_220322_L001.srt.dp_stats	109807211.0	6662645.0	60071128.0	8714172.0	45407371.0	7379813.0	27610291.0	4925772.0	14512558.0	2868010.0	6955872.0	1556703.0	3194590.0	833612.0	1472830.0	451865.0	711981.0	261833.0	371463.0	161796.0	212937.0	107799.0	132853.0	77550.0	90476.0	58931.0	65897.0	46560.0	50453.0	36434.0	40878.0	30643.0	33469.0	26483.0	28925.0	22836.0	24756.0	20338.0	21624.0	17577.0	19332.0	16404.0	17200.0	15064.0	16024.0	13988.0	14719.0	13196.0	13431.0	12262.0	12497.0
27_220322_L001.srt.dp_stats	90943047.0	4163895.0	42419211.0	6862216.0	38894887.0	7958071.0	31271447.0	7395351.0	22450411.0	5896955.0	14675305.0	4216426.0	8938695.0	2775156.0	5123116.0	1715857.0	2853468.0	1031220.0	1549509.0	606907.0	839179.0	358952.0	465247.0	224077.0	273082.0	143406.0	170294.0	97055.0	112897.0	70885.0	80125.0	54685.0	60592.0	43702.0	48971.0	36001.0	40973.0	30525.0	34307.0	26249.0	28398.0	23254.0	25550.0	20915.0	22499.0	18626.0	20424.0	17150.0	18716.0	15294.0	17017.0
291_220322_L001.srt.dp_stats	102507283.0	12663945.0	48919138.0	16787541.0	37408147.0	14578228.0	23606378.0	9944771.0	13031298.0	5859848.0	6579280.0	3139387.0	3155067.0	1613653.0	1500101.0	821694.0	732065.0	435859.0	376109.0	245603.0	212870.0	148483.0	130750.0	98975.0	89456.0	71075.0	66196.0	53865.0	51199.0	44387.0	42048.0	36802.0	34275.0	31871.0	28610.0	26534.0	24583.0	23788.0	22371.0	20815.0	20170.0	18070.0	17667.0	16263.0	15383.0	14716.0	14143.0	12791.0	12618.0	11406.0	11531.0
294_220322_L001.srt.dp_stats	111235013.0	10812339.0	46378048.0	14400119.0	36105001.0	13007699.0	23728901.0	9270257.0	13625228.0	5642429.0	7112349.0	3119424.0	3481423.0	1628501.0	1657363.0	838540.0	807210.0	437235.0	410951.0	246715.0	225255.0	151949.0	140915.0	103143.0	94850.0	73572.0	69568.0	56062.0	54464.0	45208.0	43365.0	37353.0	36063.0	31821.0	29976.0	26352.0	25757.0	23200.0	21728.0	19964.0	18521.0	17589.0	16989.0	14884.0	14477.0	13123.0	12912.0	12066.0	11611.0	10527.0	10336.0
295_220322_L001.srt.dp_stats	86038122.0	6902347.0	38957036.0	11338598.0	37282574.0	12494718.0	29749619.0	10867332.0	20558918.0	8016069.0	12817449.0	5291565.0	7373277.0	3220039.0	4042875.0	1885214.0	2172514.0	1086907.0	1171023.0	635266.0	652554.0	383785.0	378782.0	242445.0	236423.0	162076.0	156305.0	114468.0	110288.0	85004.0	81882.0	65320.0	64016.0	52028.0	51376.0	42682.0	42389.0	35823.0	35461.0	31017.0	30378.0	26384.0	25534.0	22761.0	23229.0	21180.0	21024.0	18601.0	18601.0	16886.0	16520.0
299_220322_L001.srt.dp_stats	107760845.0	3675319.0	61559621.0	4910765.0	48591093.0	4403001.0	31110572.0	3130725.0	17267444.0	1960144.0	8749092.0	1138396.0	4210901.0	646687.0	2019422.0	377100.0	994928.0	230966.0	520276.0	150127.0	298265.0	104279.0	187293.0	76426.0	128142.0	61185.0	93613.0	49930.0	72394.0	41893.0	57736.0	34920.0	47740.0	30616.0	40441.0	27301.0	34499.0	24622.0	30563.0	22330.0	27065.0	20572.0	24423.0	19009.0	22417.0	17483.0	20509.0	16056.0	18793.0	15262.0	18175.0
29_220322_L001.srt.dp_stats	88413299.0	2507137.0	39975289.0	4153722.0	38950712.0	5061571.0	33357051.0	4999695.0	25573230.0	4277338.0	17919583.0	3312980.0	11653404.0	2348435.0	7161220.0	1572092.0	4215316.0	1017645.0	2419974.0	645203.0	1373050.0	410945.0	790938.0	267092.0	465831.0	177543.0	291300.0	124680.0	190011.0	92313.0	132852.0	71349.0	97209.0	56746.0	74606.0	46532.0	59266.0	39240.0	48843.0	33117.0	41135.0	28531.0	34801.0	25811.0	30759.0	22553.0	27868.0	20656.0	24504.0	18611.0	21544.0
2_220322_L001.srt.dp_stats	94762826.0	4373930.0	50564344.0	6666740.0	45756233.0	6748698.0	33554726.0	5372401.0	21130382.0	3703151.0	12013254.0	2325844.0	6400879.0	1399449.0	3317838.0	827072.0	1713043.0	503702.0	919669.0	317128.0	519277.0	208764.0	311032.0	143646.0	199301.0	103928.0	138136.0	78002.0	99057.0	62213.0	74008.0	49151.0	57202.0	40549.0	46614.0	34149.0	38663.0	29391.0	32949.0	25720.0	28940.0	22495.0	24685.0	20120.0	22308.0	18542.0	19812.0	17248.0	18318.0	15556.0	16623.0
301_220322_L001.srt.dp_stats	104787323.0	4548028.0	59286844.0	6298150.0	48102017.0	5692582.0	31245651.0	4077813.0	17435840.0	2500450.0	8781374.0	1425720.0	4187847.0	794636.0	1968675.0	450329.0	956337.0	266829.0	500744.0	172181.0	286187.0	116772.0	178421.0	84221.0	119177.0	63581.0	87535.0	50450.0	66207.0	42080.0	53954.0	35594.0	43490.0	30481.0	37848.0	26932.0	33506.0	25056.0	28888.0	22924.0	25787.0	21081.0	23381.0	19082.0	22028.0	17879.0	19672.0	16851.0	18446.0	15553.0	17481.0
304_220322_L001.srt.dp_stats	106377328.0	4323050.0	59977956.0	5850352.0	47986234.0	5270137.0	30885806.0	3746021.0	17232643.0	2332654.0	8720534.0	1364850.0	4181938.0	767308.0	1994079.0	447221.0	984946.0	270853.0	517157.0	174743.0	296548.0	117842.0	179687.0	83872.0	119685.0	63644.0	84651.0	48497.0	64699.0	39543.0	49437.0	33053.0	41589.0	28517.0	34834.0	25207.0	29527.0	22073.0	25578.0	19546.0	22986.0	18171.0	20912.0	17068.0	19552.0	15589.0	17145.0	14467.0	16213.0	13300.0	14850.0
305_220322_L001.srt.dp_stats	96979421.0	4256799.0	54006133.0	6339113.0	47386683.0	6242222.0	33448172.0	4819678.0	20274096.0	3227099.0	11052971.0	1967420.0	5648168.0	1148909.0	2806731.0	666633.0	1402436.0	398458.0	729210.0	245997.0	404057.0	160949.0	241728.0	110762.0	154663.0	80143.0	106332.0	61797.0	78306.0	49680.0	60314.0	40185.0	47580.0	34759.0	38584.0	29726.0	32047.0	25343.0	27801.0	22825.0	24983.0	20529.0	21794.0	17947.0	19117.0	16579.0	17936.0	15400.0	16957.0	14438.0	15654.0
306_220322_L001.srt.dp_stats	94267304.0	4629407.0	50148010.0	7065132.0	45282031.0	7207581.0	33349396.0	5790880.0	21079469.0	3995522.0	11980278.0	2483899.0	6349809.0	1473363.0	3232679.0	862156.0	1641643.0	510639.0	857472.0	312791.0	472222.0	202640.0	280780.0	139943.0	180544.0	101255.0	123650.0	77515.0	89581.0	62225.0	68676.0	48361.0	54150.0	41132.0	43801.0	34257.0	36196.0	29839.0	31346.0	26080.0	27571.0	23784.0	24031.0	21430.0	21659.0	19590.0	20083.0	17958.0	18004.0	16657.0	16877.0
308_220322_L001.srt.dp_stats	87885408.0	2896967.0	47694490.0	4723804.0	46831709.0	5167696.0	37096173.0	4442160.0	25101845.0	3257166.0	15156249.0	2152955.0	8445607.0	1339958.0	4479418.0	806478.0	2339685.0	489534.0	1234889.0	307912.0	679676.0	201342.0	397311.0	137991.0	249893.0	100944.0	167595.0	77694.0	119417.0	61049.0	89161.0	50640.0	71133.0	41955.0	56419.0	35673.0	47611.0	30564.0	40233.0	26906.0	34626.0	24109.0	30252.0	21575.0	26682.0	19783.0	24310.0	17452.0	21595.0	16572.0	19664.0
309_220322_L001.srt.dp_stats	96181761.0	4023235.0	52542395.0	5961646.0	46729782.0	5945171.0	33828286.0	4676637.0	21104250.0	3196846.0	11862188.0	2000503.0	6233413.0	1191810.0	3185639.0	708414.0	1619378.0	428349.0	857146.0	270048.0	480513.0	178081.0	290741.0	126008.0	190565.0	94890.0	133337.0	72962.0	97743.0	58920.0	74709.0	47755.0	58693.0	40189.0	47919.0	35024.0	39585.0	30748.0	34733.0	28099.0	30006.0	24600.0	26366.0	22535.0	24758.0	21335.0	22717.0	19698.0	21027.0	18206.0	19728.0
30_220322_L001.srt.dp_stats	89388532.0	3154038.0	41061735.0	5046116.0	39126797.0	5877450.0	32706934.0	5596501.0	24496037.0	4648169.0	16804981.0	3451352.0	10751371.0	2388499.0	6484772.0	1559390.0	3766820.0	987108.0	2144590.0	614086.0	1211283.0	386119.0	687413.0	249446.0	402811.0	168338.0	249308.0	119023.0	164283.0	87840.0	115710.0	68071.0	86516.0	54490.0	68052.0	45211.0	54844.0	37955.0	45890.0	33279.0	38896.0	28971.0	33262.0	26225.0	28922.0	23141.0	25882.0	20856.0	22757.0	18828.0	21045.0
310_220322_L001.srt.dp_stats	90449843.0	3352609.0	47140234.0	5204326.0	44493439.0	5592636.0	34948096.0	4826734.0	23897788.0	3618692.0	14759416.0	2455322.0	8481470.0	1560766.0	4669885.0	977600.0	2523650.0	606146.0	1386261.0	385949.0	778163.0	256518.0	461444.0	176761.0	290085.0	127736.0	192631.0	96233.0	134546.0	73572.0	99589.0	58912.0	76678.0	48678.0	60933.0	40385.0	50074.0	34690.0	41414.0	30290.0	35641.0	27046.0	31182.0	24378.0	27550.0	22449.0	24447.0	20354.0	21921.0	18742.0	19980.0
311_220322_L001.srt.dp_stats	147348484.0	4490633.0	71593722.0	4197298.0	39353252.0	2705060.0	18211297.0	1462924.0	7664467.0	738324.0	3146442.0	382209.0	1356986.0	215840.0	646000.0	129482.0	348444.0	87442.0	209243.0	63883.0	141312.0	50782.0	102250.0	41832.0	76683.0	35056.0	60216.0	31436.0	50534.0	26925.0	42520.0	24146.0	35742.0	22377.0	31854.0	19512.0	28700.0	17325.0	24696.0	15928.0	21978.0	14223.0	18950.0	13459.0	17166.0	12108.0	15568.0	11437.0	14030.0	10305.0	12507.0
313_220322_L001.srt.dp_stats	101065305.0	4131742.0	57339599.0	5958970.0	48235751.0	5636000.0	32467857.0	4188395.0	18781375.0	2712086.0	9819472.0	1623158.0	4875412.0	932808.0	2375967.0	550171.0	1185211.0	333550.0	627242.0	212089.0	353642.0	143711.0	219616.0	101705.0	142123.0	75474.0	100570.0	58432.0	74143.0	47628.0	57162.0	39035.0	45444.0	33385.0	38139.0	29461.0	32268.0	25674.0	27550.0	22654.0	24924.0	20372.0	21772.0	17809.0	19897.0	17072.0	18289.0	15459.0	16583.0	14491.0	15172.0
314_220322_L001.srt.dp_stats	124232924.0	4909732.0	66232352.0	5512561.0	44214702.0	4279311.0	24798019.0	2715058.0	12341352.0	1543331.0	5733023.0	841119.0	2610076.0	458863.0	1223054.0	265820.0	619573.0	165027.0	350864.0	113727.0	226500.0	84503.0	160880.0	65579.0	125625.0	54611.0	101650.0	46051.0	85534.0	40720.0	74612.0	37427.0	68561.0	33783.0	59343.0	30542.0	55710.0	27944.0	49820.0	26797.0	47891.0	24305.0	42906.0	23151.0	40006.0	21440.0	37160.0	19507.0	32921.0	18634.0	31039.0
315_220322_L001.srt.dp_stats	221510383.0	4415574.0	55543424.0	1915786.0	14909082.0	678572.0	3735612.0	250306.0	1009880.0	114013.0	349473.0	63375.0	161177.0	42743.0	96584.0	34000.0	67223.0	27141.0	50015.0	22353.0	43140.0	18994.0	35073.0	16411.0	31236.0	14347.0	27182.0	12674.0	24480.0	11378.0	21598.0	9977.0	19630.0	8600.0	18528.0	8045.0	16798.0	7236.0	16118.0	6515.0	15506.0	5543.0	12737.0	5292.0	13234.0	4305.0	12373.0	3928.0	11765.0	3341.0	11152.0
316_220322_L001.srt.dp_stats	113164437.0	5355525.0	61016308.0	6570456.0	45210856.0	5551051.0	27729715.0	3816082.0	15038660.0	2315792.0	7541461.0	1336389.0	3665531.0	763732.0	1780853.0	453074.0	899497.0	280611.0	484783.0	185488.0	288107.0	130164.0	184906.0	96621.0	126764.0	74331.0	94557.0	60079.0	70885.0	49355.0	57426.0	41971.0	47112.0	35703.0	39721.0	31569.0	33899.0	28024.0	30031.0	25365.0	27271.0	22706.0	23907.0	20641.0	21577.0	18620.0	20054.0	17285.0	18485.0	16379.0	17503.0
317_220322_L001.srt.dp_stats	86110415.0	4405386.0	43786981.0	7026011.0	42762709.0	7643807.0	34067571.0	6585115.0	23390752.0	4903981.0	14422792.0	3314765.0	8300225.0	2123282.0	4626428.0	1339791.0	2564234.0	856698.0	1456656.0	567125.0	866834.0	388676.0	549211.0	277323.0	364848.0	206006.0	255059.0	156275.0	186145.0	121934.0	138571.0	97691.0	107560.0	77211.0	84509.0	63580.0	67880.0	53998.0	56865.0	45804.0	46934.0	38896.0	39278.0	33531.0	34209.0	30215.0	29938.0	26453.0	26982.0	23941.0	24259.0
319_220322_L001.srt.dp_stats	83877339.0	6906728.0	38775128.0	11393215.0	38098463.0	12542908.0	30615748.0	10710073.0	21057206.0	7752683.0	12881977.0	5001671.0	7335386.0	3049867.0	4030266.0	1805393.0	2198151.0	1085817.0	1225160.0	665102.0	717441.0	422369.0	443242.0	283730.0	287891.0	199491.0	198665.0	146589.0	142837.0	110049.0	106642.0	85369.0	81269.0	67978.0	64065.0	55734.0	52177.0	46277.0	44227.0	39272.0	37023.0	34092.0	31935.0	29137.0	27702.0	25497.0	24123.0	22629.0	21517.0	20328.0	19451.0
31_220322_L001.srt.dp_stats	70846143.0	4959580.0	20237014.0	8567365.0	21431058.0	11410452.0	21233300.0	12738104.0	19395658.0	12447181.0	16398657.0	10988396.0	12974999.0	8929160.0	9675276.0	6784990.0	6853406.0	4883909.0	4664348.0	3362021.0	3088883.0	2246854.0	2006539.0	1478343.0	1284012.0	964714.0	824120.0	627337.0	536014.0	412831.0	354776.0	284033.0	242683.0	199348.0	172677.0	145663.0	126864.0	109609.0	96974.0	85148.0	77237.0	68548.0	62948.0	57082.0	53576.0	47990.0	44872.0	40767.0	39045.0	35197.0	34375.0
