Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
A10_4_EKDN220028334-1A_H3V53DSX5_L2_1_trim	36.20955138660133	36.08891049945143	36.221374624282106	36.22703157403666	36.26772989131912	36.27320710780292	36.268264724570734	36.26342234966319	36.26569352463001	36.25776954109842	36.210946141634665	36.196557478366884	36.13839220769391	36.03751405317435	36.00311178096119	35.901249734344546	35.87740389217511	35.78198790771195	35.82393313758119	35.717807360278016	35.733185446188244	35.65677849452783	35.64835312995115	35.55330009039701	35.51579583778564	35.447357403441	35.357461270936554	35.22911434201585	35.12476922275206	35.03713553308613	34.97780789932783	34.907159033533624	34.75670524571153	34.68826059235845	34.48037004389551	34.385514213430255	34.192862626838966	34.17414304359315
A10_4_EKDN220028334-1A_H3V53DSX5_L2_2_trim	36.336086003778625	36.32379272697206	36.384057461684485	36.3786482790328	36.31704315105666	36.36388479660772	36.40346344322464	36.37588635899129	36.39718503328939	36.35082077958884	36.32522590278086	36.30150508730799	36.25081309954339	36.19734082009576	36.14022116788402	36.065924563311434	36.00039246740819	35.95081990765473	35.904406582908216	35.838852190021214	35.7594718399221	35.688442726653776	35.5436410996089	35.525071540879004	35.40388136047493	35.280436666485315	35.16908983887062	35.09893517105098	34.951505621479896	34.791278567200024	34.658339131346736	34.535285535316476	34.410229807302656	34.23925127740078	33.969788145738164	33.8237807417432	33.74276523087713	33.54526083361707
A10_5_EKDN220028405-1A_H5J72DSX5_L1_1_trim	36.38596893911964	36.37007157450991	36.378446988310145	36.384491004155244	36.40567563664891	36.42243266047691	36.42257194089553	36.40213031690202	36.413655838893774	36.39995226210797	36.377746746696644	36.36432242673731	36.31612191714335	36.268504904796536	36.325353217356636	36.15168505255283	36.07617557857248	36.03809279883522	36.02865769219157	36.01768346752232	35.99113928791739	35.99027816653094	35.91214979843685	35.84041359520812	35.71134982419531	35.21035092608925	35.7002130792426	35.6171157042006	35.56637655516701	35.531744303784514	35.470146871085454	35.28436966583322	35.286834458032246	35.13559413769248	34.99906273152588	34.78989014114065	34.37482884926129	34.91594061747805
A10_5_EKDN220028405-1A_H5J72DSX5_L1_2_trim	35.99346594337833	36.304257939792066	36.34918597734444	36.3386647830135	36.343910024310766	36.36371424507319	36.33896274073691	36.349053431955724	36.34498062466594	36.30675281039329	36.29028978121399	36.26534972633887	36.26461779836334	36.20287208774458	36.15397693606297	36.1273206991434	36.00828643409586	36.02216009257661	35.986247394178704	35.955651916267385	35.926810077445495	35.84822366857278	35.85521471487857	35.81647319984355	35.796320781610525	35.69384297226017	35.69961103671916	35.58234502759501	35.487889925777154	35.39992855235479	35.35953283454163	35.083210611826665	35.0842998811137	35.00974053928244	34.91886050007579	34.62761446541233	34.50636704272368	34.284690399422566
A10_7_EKDN220028549-1A_H3NGLDSX5_L2_1_trim	36.37321645608701	36.37428977867502	36.3586036366235	36.37386128708267	36.395094092287316	36.38489906301311	36.400193560957746	36.37214787900849	36.380735576303046	36.38305797281884	36.36606105476767	36.3525853116637	36.28636968673196	36.237740062542436	36.233060081132	36.1046739877069	36.070671018980455	36.04937440280404	36.00194281316335	35.996117949921356	35.9579938452961	35.968618522830425	35.922191477298156	35.8241876586384	35.607622726742335	34.94985540247842	35.69357788961078	35.56538485899671	35.55401951295903	35.546371423156515	35.5573312195869	35.19529878565915	35.18343442052404	35.07309759584154	34.984617681344346	34.813175114477374	34.09900809657134	35.07553870327878
A10_7_EKDN220028549-1A_H3NGLDSX5_L2_2_trim	35.81430821358366	36.192932317310444	36.17130061016086	36.16229642462149	36.17661558079174	36.17379088605362	36.13742548852229	36.1192814517016	36.11017063177247	36.09428177272136	36.09305794635448	36.05400855721322	36.02150100684033	35.950262586289476	35.950186530664936	35.926185528035816	35.72906693403227	35.78339741201529	35.76530067810383	35.727898195417644	35.72247093412925	35.66816169182757	35.65711802859981	35.53394945941741	35.67506196238084	35.55435116404996	35.54254545100743	35.405283819609565	35.33342801249484	35.287148593956935	35.24274914993706	34.83754183212663	34.92625321165477	34.90341692324502	34.81082283770246	34.47453908143117	34.35499678774711	34.07930678729321
A10_8_EKDN220028612-1A_H5J72DSX5_L2_1_trim	36.2754337743111	36.18763820104147	36.27113966395275	36.27868423043156	36.31679850674446	36.322807906696255	36.32778248197224	36.3225671539702	36.32084480072709	36.31027028172484	36.28299920643872	36.24567192438624	36.18084339545454	36.14004158378049	36.124566308432804	36.074812931091664	36.02712918100504	36.001393317109645	35.94180291532085	35.92209123855517	35.895003296514616	35.84180374633793	35.772517713516606	35.74917806576058	35.71810920302796	35.6477038143488	35.59447799423382	35.54366265765147	35.48229261485808	35.457656214240636	35.38911073929928	35.296856726134834	35.27656394562253	35.164104577070425	35.0789688056606	34.969173976518576	34.91171288497647	34.7900669821107
A10_8_EKDN220028612-1A_H5J72DSX5_L2_2_trim	35.96106634032605	36.0310241379625	36.04759958053694	36.05222215060466	36.035812409478595	36.076494322444425	36.03556577037782	36.03727576223402	36.052815202857715	36.056573770844025	36.03223929056567	36.00817675783933	35.95166179790521	35.89463490078514	35.84856027715599	35.80314450295002	35.74422785106834	35.707218040826255	35.656958842042215	35.61707190094238	35.56255903018668	35.47352846651761	35.41574291110567	35.40350231449022	35.308364550931174	35.22262301196384	35.14825078904386	35.103828872249586	35.021347261804536	34.93275275834948	34.854115833795746	34.73048319071195	34.675455220754216	34.56974659068017	34.47249289845486	34.375655374489824	34.24586357850204	34.177300686738576
A10_9_EKDN220028684-1A_H3V53DSX5_L2_1_trim	36.22708272391848	36.107931262920616	36.24060005752057	36.2433062691684	36.28399776964405	36.29063711404067	36.28355745460832	36.280488359459305	36.27953275599726	36.27064775370709	36.224187350181715	36.20891804873382	36.150955358906685	36.04648984203756	36.01190377930941	35.91189491015757	35.88680018791685	35.79595472666925	35.838175717168454	35.734048333536514	35.75143241786852	35.67392327856225	35.66581692383323	35.571423701507406	35.536117241156035	35.46567696006035	35.37642197581759	35.2457657342953	35.145018352470956	35.05329829308129	34.99949571673876	34.923130186241394	34.77332195953089	34.70562320864487	34.4999722283802	34.402364818995736	34.20927474346517	34.194551064282436
A10_9_EKDN220028684-1A_H3V53DSX5_L2_2_trim	36.27191875752295	36.33594285798565	36.37074904972252	36.377170643533894	36.30651231980781	36.35460109239917	36.401240277016434	36.36511549589367	36.380179002042716	36.33990821290477	36.31462416883973	36.28797185461205	36.237577693989714	36.18619670864642	36.12808126875365	36.05539689154978	35.98881185219717	35.93905663326211	35.894308508316506	35.82631951391955	35.74813589635841	35.67635936417841	35.53272072230211	35.512778273550396	35.39290748538429	35.266926719329845	35.156121798859346	35.087577410559774	34.93623739337753	34.77730798381917	34.64352500362548	34.515634421338525	34.390146819564436	34.218165662435155	33.94147115346267	33.794132858582984	33.704470096919295	33.50547228391454
A11_11_EKDN220028815-1A_H5J72DSX5_L1_1_trim	36.389249181805816	36.37867440539221	36.39632872868494	36.39339736630827	36.41460986740853	36.42553139278389	36.42843288140385	36.40787493565139	36.415988327896486	36.407244599384924	36.38455718823934	36.37092793271414	36.3262558012397	36.27691616635462	36.332062696022014	36.15468750377983	36.079472963327404	36.03840817006445	36.026541322361155	36.01574335237408	35.98453761811969	35.988852654908314	35.90509451299198	35.83198564887069	35.69817169957705	35.19201481366231	35.68477371159868	35.59752627888455	35.55091753890506	35.50881687723935	35.448379336502704	35.26671768491612	35.2615795720823	35.09793733641127	34.960559960772954	34.7577218665855	34.32099841189455	34.856263757696524
A11_11_EKDN220028815-1A_H5J72DSX5_L1_2_trim	35.84382160032648	36.190091515052906	36.19307809053349	36.17904836081097	36.179631965986594	36.20521563784472	36.17988642637853	36.20017977600017	36.18670777864613	36.138143185982806	36.122608075826314	36.09563846896399	36.09386931834039	36.02517681416442	35.963943057636	35.93284935181852	35.801673677038025	35.80882614468057	35.76601619037535	35.73095517515561	35.693490517813075	35.598707405351036	35.6116577348995	35.5673622173421	35.52976467745257	35.40659518393931	35.4198335149295	35.29534596479821	35.173691854183765	35.07436153494425	35.0310653953225	34.7321213195931	34.7199433965448	34.6245021959933	34.53084917857674	34.21134763935819	34.09574395584706	33.878592562185275
A11_12_EKDN220028870-1A_H5J72DSX5_L1_1_trim	36.32961081408411	36.35061843092815	36.37107690122759	36.37939181625683	36.403486015403324	36.41822223668729	36.42094114328602	36.406240821668405	36.41385667945839	36.403042674248994	36.38215875390681	36.36994192274778	36.32732511190718	36.27963758276046	36.334990806977395	36.15818454523851	36.08149564588713	36.04105579646114	36.03318090804264	36.02022902374757	35.994053732575935	35.99954925959353	35.920311060690814	35.84421261253078	35.71162287010691	35.20886528347682	35.70341597699972	35.61828100870356	35.57278864719079	35.5340036754136	35.4783448836107	35.299725404485	35.288824257066274	35.14622150229058	35.003879851580514	34.808759754528296	34.38138277751703	34.90528796912483
A11_12_EKDN220028870-1A_H5J72DSX5_L1_2_trim	35.686755883255074	35.975250336066246	36.028123640817924	36.019518175192346	36.01222580890134	36.040121822164494	36.00806775963398	36.02465222198224	36.02400681699159	35.96199665265199	35.948540424642275	35.917021401979504	35.92155911642071	35.846512544339866	35.78647457991339	35.750948253880544	35.60666740168135	35.61786438334154	35.578078087605185	35.54248209389714	35.51238506104267	35.410227484860386	35.436011830631024	35.39811521539033	35.36905014659711	35.24721177619689	35.269054752660495	35.127018955916604	35.009335004079055	34.91047629472665	34.877859428162864	34.560436074387184	34.58047466673298	34.49054652625768	34.41725464956431	34.091655954050324	33.984116566912505	33.795883706547706
A11_1_EKDN220028128-1A_H5GV5DSX5_L1_1_trim	36.23200368520462	36.139238057715744	36.17237484498124	36.16052497772566	36.19085114073859	36.23543315498378	36.23084304246865	36.20888427206143	36.23559872689951	36.223012583738814	36.19938087689286	36.17967852841508	36.11733791861436	36.05789276062941	36.141883215141235	35.93189192516414	35.85901447472748	35.83066656356061	35.780052985085455	35.73326209062657	35.6586030753424	35.60110419088939	35.48601156458056	35.42543081710928	35.3718317333781	35.34507291217439	35.20930312383765	35.1998367116711	35.065652051398736	34.98314806865619	34.86408982112301	34.77860730005007	34.639973712467665	34.64622189390172	34.3602668023582	34.3439301679944	34.20067331891701	33.95581470950932
A11_1_EKDN220028128-1A_H5GV5DSX5_L1_2_trim	36.16728801671894	36.090400080217684	36.12654147863371	36.11923336377926	36.14473581033655	36.16702954966898	36.154788156744694	36.13965226072604	36.15774713999105	36.12655251676142	36.09844840684379	36.06911173190157	35.99248476836472	35.92128884217185	35.88922923314033	35.819431093110886	35.75129950448755	35.698228994560495	35.65708676040971	35.6657375681188	35.567043068768854	35.439982627384566	35.35282279793366	35.35103676666042	35.213645155043515	35.15309245877929	35.06634521299735	34.795003226868275	34.87617881635895	34.77395592775618	34.51591262570795	34.441365854013625	34.214414401884405	34.151039101756666	33.926522894590974	33.63799571276241	33.73885401889495	33.553420693078614
A11_2_EKDN220028208-1A_H57WKDSX5_L2_1_trim	36.24905811018582	36.11964491755108	36.22382039883295	36.214049329975424	36.27154519596616	36.278415396301476	36.2727614188522	36.26967522999743	36.239557726973175	36.266602451257185	36.20957392680234	36.165689241810014	36.075770954604515	36.023801467843185	35.97945889489327	35.95075814077721	35.90069816251594	35.836622587235524	35.78643624753488	35.71705205658975	35.68236243095062	35.67194946726162	35.600255482014184	35.580001001133766	35.483934235396454	35.4510079426738	35.41132486911454	35.332456551929205	35.300692010689026	35.20555711109584	35.12294931485907	35.05063152730834	34.980202319199904	34.88870681841901	34.82306988348769	34.7121191618517	34.58968995332113	34.47076373995382
A11_2_EKDN220028208-1A_H57WKDSX5_L2_2_trim	36.11703956821915	36.057134848324466	36.1147191838207	36.1281153294682	36.082320409232	36.113567838572024	36.109861431920855	36.12074224983851	36.12140158046891	36.106429187610914	36.087240037795844	36.041227944514404	36.008149276266394	35.961828279227994	35.90268952646135	35.862938370485644	35.8042668996937	35.730337862762596	35.66884779756062	35.60420369018297	35.53763142317716	35.448605983740485	35.38509939272122	35.33904557681767	35.275196276986506	35.207142566467006	35.133000554127435	35.0424310224666	34.94341798617933	34.877401722214785	34.759769090357125	34.62446859231008	34.53765100815758	34.4833515177164	34.28164275855895	34.12189357345441	34.001306559270986	33.930853550145414
A11_3_EKDN220028264-1A_H3NGLDSX5_L2_1_trim	36.40483097428901	36.393129360648324	36.3797733883983	36.390537995566135	36.408283656234474	36.396299674009484	36.40856787844187	36.381461421160466	36.38806896960799	36.3868668332456	36.36998548956894	36.35462649162687	36.2847141293685	36.23254104441363	36.22940516061658	36.09767994013166	36.063170924544764	36.03920012198046	35.989947062686454	35.98033171000736	35.94251979200917	35.95254854502693	35.901657969724155	35.80532342061017	35.58884387568022	34.93340441151349	35.67275043812337	35.53919590048489	35.531714987456716	35.523376695168324	35.52569079134217	35.15474055766595	35.15780602526055	35.03209442480418	34.947932436967804	34.77089365272455	34.04875345894224	35.038092705947754
A11_3_EKDN220028264-1A_H3NGLDSX5_L2_2_trim	35.77194257228512	36.15463541705284	36.133471984340595	36.11641556252518	36.127314866304346	36.129105775148105	36.09622898918226	36.09128166915052	36.073942878750806	36.06157797698047	36.05396694333621	36.02196559532642	35.97558931835781	35.90594134254477	35.889349709714374	35.87952248439051	35.681662918335974	35.73277306944607	35.708319322681504	35.669828030540984	35.65845807978058	35.602721759003124	35.59041780602566	35.46080292102282	35.593927650017584	35.462593104106205	35.45193020226914	35.31947819691387	35.227179964252315	35.181992904809974	35.13183517235768	34.72836862557271	34.80509498118127	34.75440342569796	34.64727714394841	34.304690473401855	34.18449203922173	33.91024171150379
A11_4_EKDN220028335-1A_H3V53DSX5_L2_1_trim	36.21468677972546	36.102577340587466	36.2424087770564	36.248744662175426	36.28856313601746	36.296251084848414	36.289173737471	36.28669750537332	36.28741403000663	36.27791837495571	36.23098698581308	36.214878368079866	36.155553348243366	36.05191602507317	36.017639255858306	35.913959270505686	35.88676293920209	35.79454464489973	35.83359292886546	35.727558203485025	35.739980830796604	35.66224150352757	35.65438424397117	35.55587179121617	35.51918380105627	35.44885452652278	35.35873769248664	35.2241227331037	35.12282608653604	35.03315388259354	34.97537852285963	34.899889703404384	34.74778258243249	34.67668535097475	34.465183931004546	34.37099473809342	34.173466142035785	34.151416443435586
A11_4_EKDN220028335-1A_H3V53DSX5_L2_2_trim	36.25773677472559	36.33005045548202	36.36236665469167	36.37487842907777	36.30199883706719	36.34999808646936	36.39810795028771	36.365590274820036	36.37803884096832	36.33750310177144	36.31228090555213	36.28398428443627	36.23149881890989	36.17539800786822	36.11619795578078	36.03993487352219	35.97103295528779	35.91750710038225	35.8714645476529	35.798996082229934	35.71848114755219	35.64581944259767	35.49527511463101	35.4764165441511	35.35103796547668	35.221447075382926	35.10695341327555	35.03585713984365	34.88128988554776	34.71444113616767	34.576912323972486	34.44605272013456	34.32434509557516	34.14159208576149	33.8613780678352	33.706416845103064	33.614568476804216	33.40414366547776
A11_5_EKDN220028406-1A_H5J72DSX5_L1_1_trim	36.31664732325595	36.32464643092521	36.34404365315397	36.35054465872398	36.37645176803476	36.38981191308552	36.39549451344595	36.37070987052061	36.38087084270137	36.37324277325735	36.35243757015415	36.34116347781501	36.29597605111972	36.24684514730675	36.3014338963082	36.12679656189268	36.046382684014496	36.01279356313778	36.00011910684496	35.9909619461373	35.96284088428913	35.968783379257445	35.88926165991914	35.81424251376224	35.68143040528273	35.174158028204566	35.678034547194656	35.58739606178203	35.5429265083888	35.50376052355286	35.44737776056847	35.26225750378461	35.25890305079482	35.11187640828935	34.97333785601735	34.77246632439112	34.3510341805045	34.88716786595389
A11_5_EKDN220028406-1A_H5J72DSX5_L1_2_trim	35.86271298322936	36.190049467409686	36.181151237259925	36.17332192320261	36.18233613545037	36.201629391744426	36.173231540756866	36.18726171752247	36.18013665512331	36.13668464127965	36.115386073631214	36.089187804185585	36.09281989503967	36.02521529677675	35.96997795015907	35.93951257630702	35.80850980566578	35.8211937332682	35.783051740593734	35.748891979521396	35.7168173106311	35.62728190094347	35.64388054415532	35.60419346939622	35.58150922834737	35.46660225658215	35.479463004110954	35.34915904477435	35.23926535499805	35.14531994476759	35.11111718679017	34.813821274412966	34.8225175432946	34.74255303192958	34.66297257753452	34.34990425286941	34.23137718330448	34.029246764388446
A11_6_EKDN220028482-1A_H5J72DSX5_L2_1_trim	36.315994144165266	36.212402885802305	36.29758088666589	36.29313320240458	36.338520812003715	36.33952334609922	36.33942927762025	36.33825960656362	36.33374834696943	36.32214875419676	36.29547295563914	36.25316581064376	36.18697888351982	36.14516348115016	36.129818102587826	36.076080365894846	36.027814532894936	35.99768789686162	35.93836386211528	35.91814685013298	35.887051662645845	35.83589892010482	35.76515709229536	35.74166936023007	35.70479418833242	35.6329512709551	35.57696683065724	35.52474975899641	35.462379890929775	35.43454557178332	35.363105221195006	35.26944893767462	35.24032947891876	35.128187069415524	35.03691694152628	34.92227417825666	34.8539010639516	34.731650095082465
A11_6_EKDN220028482-1A_H5J72DSX5_L2_2_trim	36.24376767559665	36.31124411748376	36.333790922305475	36.32478249900538	36.324983581166855	36.35180201548189	36.33425292223586	36.334783387909354	36.33631379863765	36.34260171549837	36.32667453559217	36.300815471155815	36.25122482257584	36.20231805023118	36.16306299488427	36.127420157097056	36.07398860856539	36.04085682411163	35.991705841776444	35.96146935743245	35.9085858574915	35.83685785007869	35.77899062537317	35.76651795750492	35.6802077250684	35.60240869393564	35.526132709526664	35.485085909267205	35.407282124970976	35.318812878649624	35.24199641950799	35.116625572096055	35.06304302433536	34.952203313471635	34.84910587741899	34.745711926740775	34.60864408276039	34.54391923602898
A11_7_EKDN220028550-1A_H3NGLDSX5_L2_1_trim	36.42608081326081	36.40316363881853	36.39716604951791	36.40972666168214	36.42761642178808	36.41446311861332	36.42606813537823	36.40335285621601	36.40884364716058	36.409208389842355	36.393008591484076	36.37908631134154	36.31671951212818	36.26614908665342	36.26350063960316	36.13788679877982	36.10583022308026	36.0830489175474	36.04098172096544	36.02700020525668	35.991145026995895	36.002881668092606	35.95594249032213	35.862647721676574	35.6508949529488	34.998147596930934	35.74075965082589	35.61256989581924	35.604548173639856	35.59797196178825	35.60825070787117	35.247586826993974	35.244177260804506	35.13096251914952	35.048444576485636	34.876660022160124	34.159065512505784	35.14101412756156
A11_7_EKDN220028550-1A_H3NGLDSX5_L2_2_trim	35.64573844070285	36.11342489511429	36.10984529496837	36.10851728676832	36.12663017760762	36.132031272532956	36.08499094006816	36.06934136181378	36.05810685616721	36.04627522225121	36.04567288646108	36.00459212254553	35.96997893583995	35.891689834186735	35.8882606773701	35.87312867544868	35.66599852480846	35.71943582511327	35.69877362936305	35.66199387243786	35.65377628846577	35.59871360550828	35.588655529101175	35.45459810774873	35.59576109802569	35.46352305925082	35.46628157396898	35.32264405112764	35.242551187188496	35.18979680317934	35.15394351593251	34.73898135562747	34.830055803921404	34.79077763511015	34.69114233307427	34.35822337257734	34.237365889158355	33.96015100584727
A12_6_EKDN220028483-1A_H5J72DSX5_L2_1_trim	36.295225870564366	36.1999000562934	36.28268960462181	36.27847597542308	36.319353014636604	36.32739781925487	36.33028107824151	36.32558227007495	36.32486603845209	36.31224304084258	36.28501901698534	36.246228124332546	36.18044066586798	36.13979336329992	36.12619206293828	36.07432586928413	36.027040225572776	35.99990415052281	35.93887355330355	35.921126560515575	35.89215611957556	35.842119243795075	35.77423525581533	35.75255795276088	35.71515159417877	35.645242240208944	35.59260552559594	35.54145302925466	35.479155217152915	35.4543883339286	35.38455585333453	35.29259448305931	35.27152794900333	35.158543497177334	35.07430952021719	34.962767036926564	34.901957989721254	34.78227598596147
A12_6_EKDN220028483-1A_H5J72DSX5_L2_2_trim	36.11794842942669	36.225629081153215	36.27599445094335	36.2619362718216	36.25764583578952	36.28326549783313	36.25873440671146	36.25981918470337	36.27113475932752	36.27472198612989	36.25277379558243	36.228184800859914	36.17689496746703	36.12555330001154	36.08938834972545	36.04910439594317	35.99965284394305	35.96576951842955	35.91591013781013	35.88806171098853	35.83681830483215	35.763351131036046	35.71189270233136	35.703225561250854	35.615450224218385	35.538826927880464	35.468263681879556	35.4277714027975	35.354775394798565	35.270651839568	35.198685279811514	35.08244711890025	35.03047720256505	34.92462969284331	34.83484488976038	34.74403736198423	34.61999377470074	34.54969633226032
A1_10_EKDN220028751-1A_H5JF5DSX5_L3_1_trim	36.37325082783787	36.340417426503	36.39240594540219	36.394728017990666	36.44307451483659	36.43815736147841	36.44624922558865	36.443929612533346	36.42989169035789	36.43435109726606	36.417024680927156	36.38969898729428	36.322649544506326	36.29314421599197	36.241839287160445	36.2015631952509	36.1768919796744	36.12777537570342	36.089562658882954	36.04675963108199	35.99570363070406	35.956886514072025	35.90902497583324	35.84032214513037	35.78642393466216	35.698491829445274	35.69407955864324	35.65767526559716	35.60754434618202	35.498361988379855	35.41374896969112	35.31131752238195	35.24736390585387	35.138968225310876	35.02125579476647	34.88261659566371	34.89157467234102	34.7686815728652
