Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
D7_5_EKDN220028441-1A_H5GV5DSX5_L3.srt.dp_stats	82062521.0	29526147.0	34180608.0	33943400.0	30865114.0	25702179.0	20107604.0	14929106.0	10623628.0	7323220.0	4930732.0	3300637.0	2151000.0	1428769.0	964467.0	667021.0	475995.0	347021.0	263780.0	206887.0	167592.0	140808.0	119624.0	101635.0	86644.0	77331.0	68736.0	59629.0	53224.0	47293.0	41629.0	37198.0	33280.0	30680.0	28124.0	26444.0	24440.0	22597.0	20672.0	19323.0	18099.0	17295.0	16105.0	15404.0	14027.0	13757.0	13293.0	12081.0	11442.0	11139.0	10511.0	9936.0	9417.0	9230.0	8707.0
D7_6_EKDN220028515-1A_H3NGLDSX5_L2.srt.dp_stats	115807171.0	45979405.0	44906414.0	31632995.0	23942674.0	15426020.0	10335890.0	6280999.0	3977218.0	2384687.0	1493435.0	919032.0	593346.0	387059.0	268792.0	192225.0	144301.0	112459.0	90558.0	74604.0	63368.0	52479.0	45589.0	39848.0	34260.0	31073.0	28143.0	24766.0	22846.0	20729.0	18915.0	17580.0	16625.0	15209.0	14380.0	13545.0	12248.0	11426.0	10767.0	10245.0	9668.0	9205.0	8542.0	8132.0	7519.0	7201.0	6477.0	6089.0	6278.0	5906.0	5607.0	5623.0	5296.0	5280.0	4975.0
D7_7_EKDN220028577-1A_H3NGLDSX5_L2.srt.dp_stats	100727141.0	36829189.0	41103338.0	32565241.0	27817848.0	20040844.0	14996507.0	10089228.0	6999051.0	4528359.0	3014415.0	1945901.0	1278941.0	841020.0	573063.0	399237.0	286096.0	212565.0	166258.0	128987.0	104989.0	87088.0	73782.0	63358.0	54591.0	47423.0	41778.0	37137.0	33217.0	29852.0	27705.0	25539.0	23078.0	21339.0	20034.0	18887.0	16926.0	16003.0	14537.0	13828.0	13203.0	11727.0	10979.0	10552.0	9986.0	9588.0	9384.0	9106.0	8469.0	8613.0	8096.0	7911.0	7561.0	7369.0	7349.0
D7_8_EKDN220028646-1A_H3V53DSX5_L2.srt.dp_stats	85923655.0	24511269.0	32100558.0	28360710.0	28668415.0	23458970.0	20425211.0	15696770.0	12484192.0	9136373.0	6824412.0	4827059.0	3501674.0	2430769.0	1725859.0	1204137.0	865869.0	614597.0	452523.0	337135.0	259876.0	201754.0	163579.0	134771.0	114339.0	96240.0	84676.0	72806.0	65420.0	58379.0	52633.0	48041.0	42782.0	38744.0	35656.0	31899.0	29851.0	26659.0	24218.0	22774.0	20423.0	18833.0	18119.0	17592.0	15968.0	14893.0	14350.0	13449.0	12890.0	12002.0	11366.0	10977.0	10510.0	10672.0	9640.0
D7_9_EKDN220028717-1A_H5J72DSX5_L2.srt.dp_stats	92478295.0	32021783.0	37793434.0	32793804.0	29399947.0	22723341.0	17590841.0	12532518.0	8906134.0	6028175.0	4090464.0	2695051.0	1787643.0	1184260.0	802622.0	544741.0	388240.0	283669.0	215973.0	166237.0	133382.0	109613.0	92502.0	78740.0	67432.0	58754.0	50995.0	45468.0	40309.0	35089.0	32221.0	29778.0	26705.0	23581.0	22277.0	20100.0	18092.0	16913.0	15513.0	14108.0	13659.0	12729.0	12331.0	12116.0	10709.0	10294.0	9707.0	8910.0	8560.0	8244.0	7948.0	7432.0	7181.0	7018.0	6786.0
D8_10_EKDN220028783-1A_H5JF5DSX5_L3.srt.dp_stats	99306962.0	33085098.0	40016444.0	31440189.0	28605521.0	20760284.0	16287311.0	11086391.0	7980560.0	5250982.0	3578322.0	2309858.0	1567661.0	1020962.0	694608.0	476373.0	342227.0	251577.0	191807.0	149004.0	122272.0	101620.0	86736.0	73919.0	63792.0	55879.0	49037.0	42631.0	37601.0	33114.0	30121.0	26948.0	24872.0	22867.0	21156.0	19149.0	17848.0	16172.0	15411.0	14259.0	13608.0	12626.0	12458.0	12012.0	10751.0	10576.0	9743.0	9509.0	8942.0	8418.0	7771.0	7661.0	7325.0	7269.0	7036.0
D8_11_EKDN220028837-1A_H5J72DSX5_L1.srt.dp_stats	91244020.0	30575214.0	36901714.0	31775914.0	29155989.0	22719937.0	18131472.0	13127960.0	9609545.0	6653683.0	4657842.0	3119346.0	2129046.0	1430153.0	984350.0	674137.0	476816.0	349010.0	259991.0	200318.0	160085.0	130352.0	110602.0	91623.0	79290.0	70196.0	61279.0	53641.0	48120.0	43170.0	39564.0	35295.0	32109.0	29343.0	26946.0	24246.0	22720.0	21644.0	19494.0	17943.0	16821.0	16002.0	15461.0	14080.0	13301.0	12559.0	11490.0	10995.0	10401.0	10070.0	8951.0	8778.0	8395.0	7784.0	7635.0
D8_13_EKDN220028953-1A_H3VYYDSX5_L2.srt.dp_stats	80603945.0	26951893.0	32525531.0	32980214.0	30966771.0	26381610.0	21201137.0	15935553.0	11594241.0	8127046.0	5538259.0	3711093.0	2471642.0	1652433.0	1110353.0	756385.0	536701.0	390206.0	290248.0	229708.0	181207.0	148763.0	125531.0	107565.0	91685.0	80692.0	71189.0	63922.0	56173.0	49810.0	44292.0	40097.0	35943.0	32638.0	29497.0	26308.0	24739.0	22394.0	20339.0	19092.0	17229.0	15830.0	15082.0	13631.0	13224.0	12288.0	11728.0	10687.0	10098.0	10060.0	9666.0	9008.0	8597.0	8139.0	7880.0
D8_1_EKDN220028162-1A_H57YWDSX5_L3.srt.dp_stats	122010698.0	39357323.0	45884244.0	28420637.0	24763968.0	14763630.0	11144600.0	6466872.0	4486706.0	2599610.0	1736892.0	1036177.0	693168.0	440528.0	311194.0	216857.0	160631.0	122818.0	97010.0	80357.0	67292.0	55874.0	48473.0	41329.0	35834.0	31855.0	29338.0	26358.0	23497.0	22073.0	19729.0	18325.0	17036.0	16584.0	15804.0	14359.0	13872.0	12852.0	12230.0	12438.0	11284.0	10920.0	9739.0	9588.0	9741.0	9166.0	9558.0	8870.0	8200.0	8180.0	7861.0	7559.0	7384.0	6883.0	6963.0
D8_2_EKDN220028233-1A_H3NGLDSX5_L2.srt.dp_stats	82510953.0	27910345.0	33227906.0	32768447.0	30465890.0	25602823.0	20490522.0	15461808.0	11284592.0	7941493.0	5469253.0	3680816.0	2470813.0	1661469.0	1099662.0	751337.0	521594.0	381335.0	280578.0	217073.0	169388.0	138967.0	112354.0	95363.0	83270.0	73107.0	63501.0	55495.0	49161.0	42901.0	39599.0	35753.0	32385.0	28800.0	26111.0	23748.0	22313.0	20087.0	19103.0	16912.0	16144.0	14339.0	13627.0	12821.0	12121.0	11623.0	10915.0	10485.0	9775.0	9206.0	8463.0	8424.0	7929.0	7612.0	7247.0
D8_4_EKDN220028374-1A_H5J72DSX5_L1.srt.dp_stats	106824987.0	36667409.0	42342684.0	31064219.0	27176263.0	18557603.0	14126022.0	9193884.0	6463078.0	4101424.0	2769872.0	1757974.0	1179733.0	769957.0	529747.0	364163.0	263645.0	199552.0	152695.0	122867.0	99976.0	82882.0	71243.0	60474.0	51425.0	44342.0	39888.0	34632.0	31439.0	28085.0	25518.0	23553.0	21166.0	19384.0	17973.0	16661.0	14562.0	14394.0	12733.0	12506.0	11570.0	10785.0	10751.0	10016.0	9715.0	9014.0	8705.0	8347.0	8234.0	7763.0	7309.0	7306.0	7274.0	7129.0	6794.0
D8_6_EKDN220028516-1A_H3NGLDSX5_L2.srt.dp_stats	112406868.0	43549324.0	44669840.0	32131604.0	25174925.0	16495387.0	11342869.0	7011393.0	4519796.0	2738575.0	1734115.0	1063090.0	690296.0	446528.0	304097.0	214142.0	157801.0	123246.0	94479.0	76376.0	63652.0	52529.0	46574.0	39008.0	34462.0	30965.0	27535.0	24251.0	22783.0	20544.0	17562.0	16524.0	14750.0	13936.0	12844.0	12033.0	11433.0	10530.0	10068.0	9415.0	8725.0	8517.0	8115.0	7300.0	7337.0	6821.0	6835.0	6195.0	6122.0	6102.0	5681.0	5382.0	5241.0	5013.0	5180.0
D8_9_EKDN220028718-1A_H5J72DSX5_L2.srt.dp_stats	94500088.0	34341748.0	39187966.0	33484007.0	29084636.0	21962725.0	16511723.0	11520564.0	8032593.0	5323063.0	3546498.0	2298722.0	1517322.0	1007895.0	682448.0	477093.0	340905.0	255328.0	196366.0	155675.0	126582.0	105329.0	88502.0	76802.0	66481.0	56923.0	50022.0	44553.0	38953.0	34570.0	30946.0	28510.0	25972.0	23804.0	21998.0	20050.0	18308.0	16623.0	15521.0	14151.0	13473.0	12826.0	12096.0	10826.0	10328.0	9601.0	9421.0	9281.0	8511.0	7961.0	7324.0	7480.0	7011.0	6920.0	6680.0
D9_10_EKDN220028784-1A_H5JF5DSX5_L3.srt.dp_stats	98595732.0	36858190.0	41014482.0	33614456.0	28411198.0	20721705.0	15203187.0	10328371.0	6980040.0	4510764.0	2944107.0	1889223.0	1219591.0	793737.0	534384.0	361958.0	261658.0	194394.0	151113.0	123236.0	99633.0	81888.0	71368.0	62091.0	53870.0	47208.0	41514.0	36908.0	33108.0	29380.0	26230.0	23957.0	21843.0	19791.0	17806.0	16302.0	15326.0	14281.0	13431.0	12593.0	11820.0	11263.0	11006.0	10475.0	9965.0	9479.0	9094.0	8877.0	8249.0	7612.0	7740.0	6966.0	6825.0	6059.0	5934.0
D9_11_EKDN220028838-1A_H5J72DSX5_L1.srt.dp_stats	86430118.0	24280607.0	31447597.0	27991674.0	28137367.0	23261020.0	20257177.0	15759630.0	12597480.0	9332275.0	7072137.0	5044755.0	3672188.0	2591362.0	1866522.0	1318584.0	942901.0	674966.0	493011.0	364331.0	279426.0	215596.0	175243.0	142538.0	119066.0	100019.0	87280.0	73764.0	65202.0	57912.0	52789.0	47594.0	42589.0	37096.0	35074.0	32063.0	28486.0	26512.0	24405.0	22365.0	19843.0	18754.0	17722.0	15883.0	15794.0	14361.0	13815.0	12753.0	12413.0	11439.0	11144.0	10806.0	10089.0	10032.0	9488.0
D9_12_EKDN220028897-1A_H5JF5DSX5_L3.srt.dp_stats	94457144.0	32030168.0	38340199.0	32217220.0	29229009.0	22144531.0	17321667.0	12181910.0	8760583.0	5872318.0	3995108.0	2627831.0	1746094.0	1159885.0	780114.0	535483.0	381310.0	282237.0	209359.0	162953.0	131678.0	106826.0	90875.0	77389.0	68440.0	57810.0	50072.0	45794.0	39521.0	35628.0	31697.0	29118.0	26653.0	23944.0	22477.0	20880.0	19510.0	17872.0	16182.0	15725.0	13934.0	13349.0	12276.0	11674.0	11085.0	10954.0	10173.0	9791.0	8998.0	8809.0	8231.0	7971.0	7582.0	7297.0	7251.0
D9_13_EKDN220028954-1A_H3VYYDSX5_L2.srt.dp_stats	82416783.0	25534359.0	31546208.0	30609076.0	29542667.0	25252497.0	21082081.0	16353220.0	12408575.0	9023141.0	6421242.0	4457041.0	3046758.0	2082577.0	1423009.0	973232.0	676341.0	479113.0	352994.0	265494.0	204177.0	159097.0	131898.0	111483.0	96499.0	82378.0	72003.0	63111.0	56665.0	51079.0	44921.0	39670.0	35203.0	32380.0	29544.0	27323.0	25740.0	23759.0	21515.0	19176.0	17394.0	15946.0	15164.0	14186.0	13323.0	12459.0	12076.0	10751.0	10703.0	9686.0	9273.0	8574.0	8613.0	7691.0	7277.0
D9_1_EKDN220028163-1A_H3YFWDSX5_L2.srt.dp_stats	81071461.0	26847021.0	32694632.0	33006208.0	31224230.0	26557648.0	21275994.0	16008439.0	11563052.0	7998782.0	5426190.0	3600406.0	2349782.0	1527243.0	1011529.0	680302.0	476612.0	341748.0	257388.0	199648.0	161563.0	133424.0	111739.0	95818.0	82180.0	72821.0	64229.0	57014.0	51278.0	44747.0	40621.0	37097.0	32766.0	30191.0	27492.0	25369.0	23336.0	21680.0	20487.0	19010.0	17537.0	16156.0	15359.0	14434.0	14069.0	13164.0	12417.0	11574.0	11134.0	10710.0	10416.0	9987.0	9395.0	8701.0	8414.0
D9_2_EKDN220028234-1A_H3NGLDSX5_L2.srt.dp_stats	91661331.0	32042223.0	37677929.0	32892408.0	29489167.0	22920187.0	17753735.0	12667619.0	8993455.0	6057313.0	4101404.0	2702499.0	1798042.0	1195124.0	805249.0	552230.0	389136.0	282172.0	214889.0	169824.0	137262.0	111906.0	95052.0	80810.0	69592.0	61128.0	54886.0	47925.0	42736.0	39049.0	34256.0	31680.0	28018.0	25932.0	24276.0	20889.0	19030.0	17634.0	16556.0	15355.0	14168.0	13407.0	12586.0	12008.0	11487.0	11156.0	10241.0	9563.0	9508.0	8873.0	8675.0	8298.0	8231.0	8251.0	7386.0
D9_4_EKDN220028375-1A_H5J72DSX5_L1.srt.dp_stats	113238367.0	29429962.0	44891354.0	26455555.0	28484780.0	16875524.0	15147189.0	8954806.0	7194668.0	4280817.0	3224029.0	1946089.0	1416625.0	886892.0	657213.0	435856.0	330431.0	237718.0	185833.0	140722.0	114836.0	94377.0	80754.0	68624.0	59647.0	52606.0	45724.0	40078.0	35686.0	33052.0	28613.0	26610.0	24714.0	22976.0	21874.0	19779.0	18362.0	17291.0	16109.0	15192.0	14072.0	13626.0	13256.0	12379.0	12211.0	11322.0	10583.0	10445.0	9654.0	9703.0	8773.0	8939.0	8433.0	8235.0	7983.0
D9_5_EKDN220028442-1A_H5GV5DSX5_L3.srt.dp_stats	94816389.0	42228993.0	43446320.0	37207786.0	28940639.0	20570771.0	13845330.0	8888354.0	5567407.0	3400883.0	2076878.0	1266092.0	805009.0	530261.0	362627.0	255330.0	195653.0	154717.0	122690.0	100871.0	84780.0	72431.0	60440.0	53926.0	47076.0	42786.0	37847.0	33305.0	29457.0	26466.0	24094.0	21964.0	19907.0	17416.0	16281.0	15426.0	14368.0	13151.0	12450.0	11624.0	11180.0	10514.0	9932.0	9125.0	8711.0	8300.0	8084.0	7935.0	7470.0	7435.0	7027.0	7089.0	6310.0	6543.0	6155.0
D9_6_EKDN220028517-1A_H3NGLDSX5_L2.srt.dp_stats	106361112.0	41749679.0	43737056.0	33335257.0	26694088.0	18234114.0	12694312.0	8082206.0	5249913.0	3235872.0	2020483.0	1251448.0	790033.0	508911.0	339206.0	233394.0	171279.0	126590.0	100334.0	77646.0	65984.0	56036.0	49042.0	41218.0	35236.0	30242.0	27291.0	24207.0	21128.0	20293.0	18522.0	17051.0	15658.0	14174.0	12979.0	12106.0	11625.0	10964.0	9589.0	9635.0	8884.0	8632.0	8307.0	7964.0	7782.0	7069.0	7029.0	6147.0	6051.0	5749.0	5670.0	5834.0	5409.0	5463.0	4959.0
D9_9_EKDN220028719-1A_H5J72DSX5_L2.srt.dp_stats	85989338.0	22712065.0	32080325.0	27578072.0	28876626.0	23415034.0	20873397.0	15855118.0	12800019.0	9359483.0	7061856.0	4991018.0	3623509.0	2531924.0	1805159.0	1259844.0	908933.0	650235.0	486389.0	366545.0	287396.0	224267.0	182244.0	152229.0	127676.0	109871.0	94532.0	85166.0	75721.0	67249.0	60597.0	53201.0	49433.0	44174.0	40286.0	36084.0	33782.0	30300.0	27917.0	26326.0	24437.0	22980.0	20228.0	18883.0	18183.0	16799.0	15764.0	15194.0	14142.0	13647.0	12844.0	12370.0	11627.0	11164.0	10839.0
E10_10_EKDN220028786-1A_H5JF5DSX5_L4.srt.dp_stats	111525769.0	30329455.0	43614892.0	26893769.0	28211774.0	17258771.0	15282677.0	9257323.0	7404732.0	4485482.0	3371636.0	2075394.0	1515519.0	962519.0	694813.0	471372.0	352380.0	253446.0	195577.0	148789.0	121307.0	98517.0	83990.0	71744.0	60688.0	54353.0	48567.0	42656.0	38753.0	35747.0	32108.0	28417.0	26112.0	24059.0	22425.0	21747.0	19348.0	18071.0	16651.0	16206.0	14699.0	14370.0	13714.0	13206.0	12789.0	12384.0	11547.0	11305.0	10515.0	9773.0	9194.0	8842.0	8613.0	8270.0	8014.0
E10_11_EKDN220028839-1A_H5J72DSX5_L1.srt.dp_stats	89600889.0	29516267.0	36005201.0	31592855.0	29487220.0	23276130.0	18710883.0	13681009.0	10091537.0	7012442.0	4920041.0	3326772.0	2270138.0	1531236.0	1039989.0	723458.0	503170.0	365082.0	271448.0	209790.0	163754.0	134517.0	112242.0	95834.0	81991.0	72864.0	62001.0	54732.0	48857.0	44321.0	39578.0	34868.0	32816.0	29737.0	26279.0	24254.0	22519.0	20598.0	18570.0	17609.0	16497.0	14588.0	13578.0	13401.0	12866.0	11979.0	11287.0	10359.0	10307.0	9536.0	9091.0	8454.0	8088.0	8346.0	7964.0
E10_1_EKDN220028165-1A_H57YWDSX5_L4.srt.dp_stats	95500177.0	32680709.0	39367286.0	32292345.0	29287720.0	21852536.0	17007305.0	11792653.0	8379824.0	5546417.0	3754509.0	2433927.0	1619828.0	1044338.0	708438.0	477542.0	331571.0	238119.0	180515.0	140513.0	112932.0	91017.0	76520.0	64994.0	56314.0	48322.0	42518.0	37377.0	33726.0	30051.0	26954.0	23696.0	21534.0	20204.0	19000.0	16578.0	15667.0	14571.0	13393.0	12727.0	12005.0	11203.0	10387.0	10095.0	9674.0	8744.0	8114.0	8350.0	7437.0	7294.0	6826.0	6640.0	6515.0	6107.0	5947.0
E10_2_EKDN220028236-1A_H3NGLDSX5_L2.srt.dp_stats	87936147.0	27511707.0	34298770.0	30429877.0	29189507.0	23548003.0	19509410.0	14632897.0	11084942.0	7891244.0	5670557.0	3909411.0	2724190.0	1845731.0	1287923.0	882046.0	624272.0	447104.0	328132.0	246289.0	192204.0	154288.0	126535.0	106608.0	92946.0	80299.0	70527.0	62430.0	55039.0	49937.0	43826.0	39663.0	35711.0	32281.0	30218.0	27156.0	25288.0	22626.0	21988.0	19753.0	18589.0	16708.0	15698.0	15109.0	14297.0	13316.0	12840.0	11443.0	11278.0	10434.0	10089.0	9823.0	9284.0	9002.0	8756.0
E10_3_EKDN220028301-1A_H3NGLDSX5_L2.srt.dp_stats	98703002.0	27842127.0	38658056.0	27494708.0	28683429.0	19971933.0	17842986.0	12076710.0	9800902.0	6539728.0	5015705.0	3323317.0	2443235.0	1628935.0	1199917.0	827473.0	605741.0	436489.0	332843.0	254367.0	201782.0	162544.0	136323.0	113908.0	96501.0	82773.0	73278.0	65000.0	57360.0	50606.0	45510.0	41004.0	36869.0	33881.0	31167.0	29547.0	27515.0	25083.0	23721.0	21070.0	19930.0	18987.0	18054.0	16997.0	15892.0	15106.0	13968.0	13749.0	13144.0	12034.0	12091.0	11377.0	10770.0	10163.0	9852.0
E10_4_EKDN220028377-1A_H5GV5DSX5_L1.srt.dp_stats	104047617.0	32906362.0	42309355.0	30714632.0	28482999.0	19620545.0	15381612.0	10090329.0	7219672.0	4605687.0	3104656.0	1968086.0	1311263.0	854998.0	590105.0	405073.0	290238.0	217126.0	168967.0	135824.0	111393.0	94368.0	79620.0	68777.0	60233.0	52339.0	47738.0	41485.0	38165.0	34083.0	31168.0	28155.0	26133.0	24390.0	22570.0	20606.0	18598.0	17252.0	16643.0	15869.0	14590.0	12929.0	12290.0	11666.0	11197.0	10474.0	9824.0	10104.0	9605.0	9521.0	8810.0	8388.0	8334.0	7495.0	7571.0
E10_5_EKDN220028444-1A_H5GV5DSX5_L3.srt.dp_stats	94737271.0	33980853.0	38854512.0	33218928.0	28970243.0	21998257.0	16606598.0	11666257.0	8153115.0	5428363.0	3653400.0	2403377.0	1594035.0	1048652.0	706511.0	488302.0	349412.0	259889.0	198943.0	154971.0	124605.0	102723.0	85542.0	73290.0	64398.0	55693.0	49305.0	42007.0	38714.0	33813.0	30020.0	26491.0	23880.0	21895.0	20075.0	18644.0	16893.0	16384.0	14518.0	13354.0	12546.0	11818.0	11837.0	11040.0	10496.0	10048.0	9376.0	9174.0	8893.0	8594.0	8311.0	7585.0	6975.0	6959.0	6576.0
E10_6_EKDN220028519-1A_H3NGLDSX5_L2.srt.dp_stats	82745734.0	25214646.0	31539310.0	29724891.0	29073225.0	24533769.0	20710872.0	16165807.0	12496994.0	9187107.0	6702419.0	4737382.0	3348064.0	2325948.0	1617797.0	1128785.0	806108.0	586607.0	435358.0	330568.0	259311.0	208557.0	167882.0	141470.0	121277.0	102949.0	89200.0	80047.0	71257.0	63196.0	57335.0	49896.0	45849.0	40791.0	37758.0	33227.0	30198.0	28217.0	25583.0	24261.0	21998.0	19897.0	19520.0	17851.0	16842.0	16323.0	15042.0	13849.0	13044.0	12605.0	12133.0	11445.0	10640.0	10411.0	9903.0
E10_7_EKDN220028579-1A_H3NGLDSX5_L2.srt.dp_stats	86375042.0	26371312.0	33307447.0	30316507.0	29316529.0	24066550.0	20111823.0	15235670.0	11565636.0	8295454.0	5943624.0	4111143.0	2842631.0	1944702.0	1340233.0	926447.0	652307.0	470477.0	348058.0	265381.0	210292.0	168045.0	138932.0	116034.0	100167.0	85134.0	72821.0	66286.0	58854.0	51731.0	45391.0	41179.0	38190.0	34841.0	30974.0	28816.0	26995.0	24898.0	23428.0	21330.0	19642.0	17902.0	16241.0	16021.0	14441.0	13581.0	12883.0	12285.0	11874.0	11042.0	10207.0	9906.0	9451.0	9289.0	8433.0
E10_8_EKDN220028649-1A_H3YFWDSX5_L2.srt.dp_stats	91442564.0	36051855.0	40141099.0	35656307.0	30074875.0	22714136.0	16489206.0	11250831.0	7500813.0	4799311.0	3053908.0	1927616.0	1235461.0	790456.0	524251.0	357413.0	255185.0	192759.0	150247.0	121681.0	98826.0	79768.0	69665.0	59015.0	51144.0	43960.0	37773.0	34105.0	30824.0	27250.0	24561.0	22434.0	19894.0	18654.0	16945.0	15661.0	14541.0	13028.0	11925.0	11166.0	11153.0	10253.0	9233.0	9117.0	9036.0	8331.0	7869.0	7371.0	7575.0	6777.0	7177.0	6767.0	6334.0	5706.0	5725.0
E10_9_EKDN220028720-1A_H5J72DSX5_L2.srt.dp_stats	92706732.0	28833000.0	36770984.0	30690985.0	29286515.0	22539498.0	18433247.0	13263273.0	9950883.0	6837078.0	4812739.0	3231026.0	2216079.0	1481671.0	1027913.0	704248.0	502674.0	364010.0	272381.0	210436.0	164207.0	132715.0	111581.0	93714.0	81178.0	69190.0	61659.0	53661.0	47210.0	43779.0	37787.0	35247.0	32091.0	28962.0	26239.0	24237.0	21845.0	20031.0	18499.0	17681.0	16557.0	15679.0	14166.0	13542.0	12636.0	12223.0	11697.0	10706.0	10382.0	10384.0	9754.0	8691.0	8519.0	8134.0	7500.0
E11_11_EKDN220028840-1A_H5J72DSX5_L1.srt.dp_stats	72377890.0	20389784.0	26149334.0	30187208.0	31399736.0	29446315.0	25321878.0	20256223.0	15226249.0	10897864.0	7492621.0	5015723.0	3292011.0	2131868.0	1379377.0	926131.0	636952.0	458672.0	341094.0	272580.0	221558.0	183406.0	154867.0	133421.0	115013.0	102386.0	88885.0	77968.0	69139.0	61557.0	55206.0	49000.0	44868.0	40048.0	36371.0	33150.0	30130.0	27641.0	25932.0	24042.0	21750.0	19743.0	18699.0	17642.0	16459.0	15495.0	14133.0	13602.0	12907.0	11767.0	11275.0	10481.0	9795.0	9349.0	8729.0
E11_1_EKDN220028166-1A_H57YWDSX5_L3.srt.dp_stats	85909723.0	27566446.0	33946845.0	31496968.0	29749702.0	24522868.0	19976280.0	15018322.0	11092302.0	7819220.0	5470682.0	3726465.0	2535642.0	1703960.0	1160491.0	795303.0	553426.0	395925.0	301021.0	230385.0	184746.0	149179.0	123954.0	105345.0	90431.0	77599.0	68654.0	60905.0	53860.0	48272.0	43605.0	39521.0	35680.0	32941.0	30138.0	27908.0	24715.0	22337.0	21247.0	20017.0	18114.0	16805.0	15743.0	15402.0	14475.0	13143.0	12791.0	12145.0	11157.0	10459.0	9960.0	9790.0	9322.0	8854.0	8447.0
E11_2_EKDN220028237-1A_H3NGLDSX5_L2.srt.dp_stats	100949773.0	39869939.0	42747142.0	33909727.0	27610631.0	19518117.0	13850762.0	9061854.0	5974869.0	3755552.0	2421095.0	1530908.0	989604.0	651245.0	450426.0	320123.0	241632.0	189470.0	157734.0	134242.0	114085.0	100965.0	91420.0	83339.0	74613.0	68919.0	63440.0	56381.0	50969.0	46267.0	42012.0	38102.0	33967.0	30902.0	28492.0	25018.0	22151.0	20285.0	18480.0	16548.0	15335.0	13903.0	12739.0	11367.0	10528.0	9638.0	9403.0	8538.0	8539.0	7958.0	7354.0	7091.0	6611.0	6451.0	5980.0
E11_3_EKDN220028302-1A_H3NGLDSX5_L2.srt.dp_stats	122234713.0	41273329.0	45551049.0	28770310.0	24100210.0	14546547.0	10647785.0	6269815.0	4277740.0	2512290.0	1658555.0	1002256.0	668487.0	435048.0	302360.0	212523.0	156899.0	122698.0	97804.0	81111.0	65885.0	58370.0	49099.0	42335.0	36566.0	32089.0	28988.0	26254.0	23639.0	21243.0	19271.0	17956.0	15727.0	15182.0	13719.0	12460.0	11945.0	11475.0	11108.0	10405.0	9589.0	9295.0	9087.0	8714.0	8296.0	7685.0	7702.0	7412.0	6826.0	6604.0	6183.0	6182.0	6230.0	5742.0	5226.0
E11_4_EKDN220028378-1A_H5GV5DSX5_L1.srt.dp_stats	86001144.0	28137928.0	34843488.0	32600496.0	30520198.0	24822852.0	19789677.0	14642005.0	10551266.0	7278456.0	4949278.0	3296890.0	2210137.0	1461712.0	979049.0	673307.0	480544.0	347059.0	261591.0	203215.0	165635.0	136449.0	115373.0	100641.0	87649.0	75031.0	67320.0	59270.0	52896.0	48789.0	42805.0	36540.0	34622.0	32001.0	29298.0	26394.0	24125.0	22748.0	20193.0	18652.0	17578.0	16667.0	15295.0	13906.0	13306.0	12639.0	12421.0	11297.0	11062.0	10536.0	9552.0	9236.0	8709.0	8373.0	8366.0
E11_5_EKDN220028445-1A_H5GV5DSX5_L3.srt.dp_stats	160984985.0	58748168.0	41187760.0	20569019.0	11820044.0	5647316.0	3063008.0	1479703.0	821833.0	426816.0	247523.0	145650.0	96857.0	68272.0	51732.0	38282.0	32250.0	25997.0	21742.0	18932.0	17406.0	15700.0	13954.0	12036.0	11573.0	10390.0	9866.0	9140.0	8510.0	8212.0	7493.0	7158.0	6632.0	6174.0	6022.0	6020.0	5526.0	5294.0	5168.0	4513.0	4399.0	4264.0	4045.0	3823.0	3758.0	3522.0	3534.0	3569.0	3363.0	3177.0	3201.0	3114.0	2970.0	2966.0	3038.0
E11_6_EKDN220028520-1A_H3NGLDSX5_L2.srt.dp_stats	86625244.0	25469035.0	33119908.0	29090629.0	28869340.0	23468608.0	20165240.0	15314969.0	12005447.0	8677159.0	6417955.0	4518170.0	3209644.0	2220425.0	1553609.0	1074415.0	763125.0	541532.0	400317.0	297772.0	230708.0	181630.0	147821.0	121614.0	103368.0	89210.0	77705.0	67441.0	58743.0	52341.0	46366.0	41467.0	37764.0	35332.0	31523.0	28682.0	26054.0	23992.0	22052.0	20542.0	19569.0	18195.0	16312.0	15717.0	14961.0	14112.0	13187.0	11997.0	11420.0	10451.0	10099.0	9962.0	9140.0	9072.0	8538.0
E11_7_EKDN220028580-1A_H3NGLDSX5_L2.srt.dp_stats	96891159.0	34701690.0	39674301.0	32898137.0	28654979.0	21326728.0	16188767.0	11189986.0	7810462.0	5151917.0	3430913.0	2228439.0	1472691.0	970681.0	648858.0	444664.0	322334.0	235082.0	180253.0	140231.0	114918.0	94575.0	78651.0	66062.0	57985.0	49654.0	43934.0	38865.0	34749.0	30676.0	28320.0	25162.0	22249.0	21290.0	18845.0	17527.0	16342.0	14896.0	13757.0	13173.0	12534.0	11781.0	11121.0	10779.0	10010.0	9389.0	8801.0	8263.0	7942.0	7907.0	7426.0	7118.0	6672.0	6647.0	6187.0
